382.731	399.033	-227.577	598.599	479.677	-153.155	693.767	495.89	-115.572	
382.838	398.773	-227.246	598.156	479.331	-152.089	694.183	495.102	-113.976	
384.103	399.044	-225.914	599.245	478.998	-150.357	695.313	495.115	-111.672	
382.347	399.496	-226.097	597.502	478.916	-150.431	692.078	494.051	-113.703	
381.571	400.801	-225.824	596.818	480.031	-150.605	691.864	496.292	-112.652	
383.384	401.129	-225.869	598.838	479.061	-150.523	693.263	496.71	-111.183	
383.389	401.348	-225.657	598.444	479.431	-149.651	692.152	497.1	-107.765	
384.57	400.724	-225.412	599.145	478.417	-148.152	693.015	496.094	-107.872	
383.272	402.593	-223.949	597.533	480.17	-146.076	691.843	500.16	-104.362	
383.771	403.137	-222.5	598.035	480.821	-145.051	692.105	499.976	-103.893	
384.084	404.575	-222.059	597.715	482.397	-143.396	690.909	500.923	-103.203	
384.008	404.717	-221.767	597.744	481.709	-142.755	691.886	499.278	-103.137	
382.487	405.343	-222.231	596.434	481.817	-143.489	689.719	500.468	-107.094	
384.483	404.451	-223.633	598.77	480.81	-145.816	694.786	498.176	-109.451	
383.477	404.725	-224.307	597.915	481.307	-147.335	692.256	496.511	-112.041	
383.334	403.864	-225.113	597.757	480.59	-148.5	692.082	494.787	-113.474	
381.704	401.635	-226.926	596.01	479.009	-150.855	693.352	492.423	-113.806	
382.135	401.467	-227.322	596.29	478.96	-151.195	692.173	494.327	-115.029	
381.127	401.51	-227.999	595.311	479.176	-152.357	691.56	495.263	-116.405	
381.689	401.043	-228.628	595.788	478.667	-153.035	691.917	495.369	-116.668	
382.906	401.187	-228.266	596.972	479.193	-153.234	691.764	494.629	-117.052	
382.587	400.988	-228.846	596.77	478.835	-154.221	691.716	494.309	-119.387	
382.4	400.072	-229.466	596.516	478.107	-154.973	692.62	492.856	-118.758	
382.242	400.444	-229.528	596.32	478.856	-155.478	692.806	492.947	-122.604	
381.676	399.846	-229.994	595.703	478.178	-155.843	691.494	492.703	-118.201	
381.511	399.317	-229.385	595.123	477.162	-154.02	690.371	491.39	-115.018	
385.292	396.234	-225.098	597.883	468.77	-143.194	691.511	477.14	-100.693	
382.947	363.51	-203.862	597.223	412.022	-110.855	670.766	398.916	-72.6397	
343.441	316.336	-174.335	553.93	274.93	-70.2693	627.04	249.514	-26.2368	
300.636	242.279	-126.4	458.351	112.249	-4.94456	518.837	29.5665	49.5811	
241.731	200.518	-122.877	326.223	13.8599	-1.49918	346.641	-88.7907	50.9715	
238.931	256.572	-134.747	217.342	37.2868	-37.9972	208.532	-129.561	33.462	
240.681	265.708	-145.713	206.896	50.3803	-43.8485	209.974	-41.2037	-6.64115	
233.768	257.206	-146.175	199.822	42.0297	-44.1904	206.697	-46.1899	-11.6794	
232.478	251.193	-138.566	198.504	36.0574	-36.5462	206.251	-50.8974	-6.34265	
233.437	245.744	-132.813	199.438	30.5762	-30.7441	207.85	-57.0194	-1.16634	
232.931	245.215	-131.041	198.924	29.9881	-28.9369	207.472	-56.2663	-2.4395	
232.929	245.017	-130.887	198.922	29.7875	-28.7814	208.367	-57.1355	-1.64413	
232.738	245.967	-131.71	198.711	30.6138	-29.5427	208.08	-57.671	-1.05286	
233.16	247.651	-132.078	199.119	32.2154	-29.8717	207.979	-55.2437	-1.94716	
234.29	251.193	-133.7	200.224	35.6315	-31.4384	207.766	-53.0502	-3.61776	
234.578	250.178	-134.321	200.504	34.5703	-32.0344	208.162	-52.886	-4.36068	
235.333	251.777	-133.872	201.248	36.1012	-31.5526	208.249	-52.2407	-3.08037	
235.661	251.985	-134.054	201.57	36.2619	-31.7101	208.525	-53.2367	-3.73554	
236.18	252.408	-134.544	202.078	36.6009	-32.1569	208.737	-51.3852	-3.82638	
234.678	253.479	-133.7	200.57	37.6062	-31.2803	208.347	-49.3447	-1.02162	
235.434	253.172	-133.707	201.314	37.2445	-31.2583	207.799	-50.8885	-4.08721	
235.117	253.678	-133.664	200.988	37.669	-31.1725	207.128	-50.9473	-4.61745	
234.858	253.294	-133.649	200.721	37.2268	-31.126	207.532	-50.5512	-4.47392	
233.738	253.889	-133.991	199.595	37.7413	-31.4281	207.221	-49.6169	-2.55775	
234.164	253.722	-134.012	200.013	37.5267	-31.4229	207.873	-50.5129	-2.28524	
235.38	253.811	-134.906	201.215	37.5616	-32.29	208.029	-50.3528	-3.76415	
234.97	254.016	-134.674	200.8	37.7195	-32.0325	208.138	-50.0542	-3.92556	
235.11	254.439	-135.138	200.929	38.0825	-32.4671	208.358	-51	-2.85101	
234.106	254.049	-134.84	199.923	37.6421	-32.1424	207.462	-48.7281	-4.65941	
233.046	254.085	-133.944	198.863	37.6514	-31.2314	206.663	-50.3108	-3.35908	
232.091	255.192	-133.451	197.9	38.6936	-30.7057	205.994	-48.8284	-2.61497	
231.685	253.695	-133.464	197.491	37.1475	-30.6895	205.808	-47.2499	-5.59998	
231.74	253.591	-134.075	197.539	36.9811	-31.2688	206.585	-48.0886	-4.37832	
231.149	251.842	-132.821	196.943	35.1868	-29.9861	205.732	-51.6574	-2.63381	
231.656	253.769	-131.844	197.433	37.0456	-28.9772	205.905	-50.0722	-0.833988	
233.399	254.916	-133.384	199.16	38.1239	-30.4849	209.167	-44.1161	6.4857	
243.495	204.79	-108.531	323.036	21.1068	23.2751	342.679	-55.4596	65.6669	
294.678	248.895	-131.685	429.193	101.88	1.00803	493.029	33.5631	57.7359	
335.562	278.541	-145.888	532.646	192.251	-38.4979	609.462	154.459	7.21526	
352.246	319.751	-179.855	579.345	296.226	-99.9856	687.784	284.27	-59.8493	
378.174	349.162	-207.178	609.586	383.751	-143.201	706.321	383.23	-117.703	
378.139	379.2	-232.019	602.936	456.26	-188.191	700.477	471.411	-173.943	
373.557	406.711	-255.281	594.037	498.26	-222.108	689.334	522.801	-209.721	
369.118	418.526	-266.54	592.85	509.076	-232.628	688.259	532.469	-218.702	
370.014	416.124	-269.418	593.422	508.165	-235.047	690.59	527.813	-217.276	
368.581	419.031	-271.535	592.099	509.882	-235.432	689.579	531.022	-214.555	
366.746	418.862	-270.945	588.117	512.353	-230.318	686.117	531.753	-200.089	
368.597	419.682	-269.554	589.625	512.801	-226.974	686.191	532.307	-197.117	
371.264	412.221	-268.163	590.483	508.955	-224.59	685.807	526.903	-192.972	
371.061	413.431	-266.675	590.366	507.696	-219.435	687.52	526.39	-186.83	
371.552	417.492	-263.889	591.354	508.905	-214.191	687.082	526.944	-179.23	
371.268	416.463	-261.748	590.196	508.571	-210.025	684.625	529.463	-176.969	
371.375	417.24	-260.701	590.318	509.078	-208.652	686.337	529.575	-174.857	
371.897	414.959	-259.494	590.163	508.813	-208.031	685.678	527.887	-175.947	
372.217	414.638	-261.883	590.674	507.198	-209.229	686.345	526.385	-178.869	
374.34	409.65	-262.533	592.357	503.518	-210.261	688.273	521.886	-178.395	
373.352	412.714	-261.059	591.789	505.096	-208.098	687.97	524.843	-173.992	
374.013	412.101	-259.79	591.419	506.695	-206.556	686.265	528.296	-176.693	
374.629	419.402	-260.011	592.682	510.056	-203.588	685.858	535.683	-177.032	
374.122	415.463	-256.743	589.379	512.961	-200.808	676.951	545.734	-177.102	
373.947	417.409	-256.981	587.331	514.351	-194.77	673.159	548.625	-164.319	
373.323	417.576	-256.478	584.689	516.842	-191.65	677.359	559.538	-153.927	
379.007	431.948	-263.842	588.823	525.809	-189.162	655.568	567.747	-157.827	
383.784	443.421	-267.521	592.222	540.88	-193.837	655.814	587.621	-165.685	
387.568	465.764	-285.463	598.914	577.957	-242.251	670.626	651.81	-196.901	
392.106	514.92	-313.965	581.69	664.118	-281.054	648.53	727.768	-266.134	
353.318	526.669	-358.071	531.85	695.579	-369.802	601.314	773.134	-366.064	
320.297	547.99	-404.431	475.722	732.793	-463.646	536.748	813.134	-470.567	
283.88	546.498	-452.382	399.218	749.998	-541.52	466.487	868.714	-577.165	
253.308	544.968	-486.965	333.411	746.348	-616.192	368.56	874.131	-665.904	
218.481	524.29	-511.942	275.626	717.868	-665.501	289.777	833.207	-735.396	
202.335	502.01	-529.203	239.686	692.982	-692.767	250.392	798.275	-774.011	
179.578	483.927	-543.2	211.189	674.459	-708.794	221.984	782.05	-790.707	
182.324	477.271	-542.323	200.774	667.008	-711.056	211.413	771.824	-797.195	
179.755	474.519	-544.071	197.372	663.032	-714.374	212.514	768.909	-800.952	
181.269	473.274	-544.33	197.771	660.22	-716.573	212.448	767.808	-804.077	
172.277	475.029	-542.429	193.913	661.093	-715.073	209.252	770.588	-803.472	
170.463	476.569	-541.823	193.159	662.45	-714.526	209.154	771.81	-801.623	
168.977	476.488	-542.551	191.753	662.043	-715.615	207.087	768.014	-803.229	
173.198	474.482	-543.865	192.653	660.83	-716.491	205.863	768.684	-804.12	
173.571	474.086	-543.436	192.212	659.92	-716.751	204.943	767.646	-805.256	
171.73	472.178	-545.429	193.466	656.706	-719.816	211.111	765.982	-805.88	
170.792	470.258	-546.939	193.849	654.872	-721.043	210.346	764.565	-807.146	
172.385	471.512	-546.018	193.592	655.357	-721.183	208.758	764.318	-806.169	
172.141	470.848	-546.121	192.76	655.549	-720.389	209.076	763.975	-806.672	
179.783	467.358	-549.13	197.335	652.505	-723.239	212.69	762.413	-809.863	
178.914	469.358	-548.743	197.79	653.276	-724.043	213.1	761.29	-811.299	
171.319	475.239	-544.965	192.882	659.586	-719.427	208.629	767.146	-806.074	
168.442	479.959	-541.961	190.322	664.535	-716.109	206.655	771.382	-801.605	
168.536	479.154	-543.272	191.505	663.683	-717.318	208.453	770.716	-803.383	
169.736	479.141	-543.278	193.106	663.568	-717.323	209.497	770.931	-803.091	
168.422	480.681	-539.86	192.004	665.003	-713.985	208.699	773.622	-800.846	
174.662	481.691	-538.622	192.602	666.174	-713.284	207.177	774.19	-798.745	
168.362	480.435	-541.086	191.408	664.649	-715.396	207.23	772.204	-803.055	
172.018	473.523	-546.904	195.23	657.642	-721.293	211.142	764.515	-807.621	
169.453	477.536	-544.04	192.687	661.456	-718.648	208.391	767.836	-806.306	
168.766	476.272	-544.56	192.233	660.282	-719.037	208.964	767.305	-806.3	
167.888	482.855	-538.526	191.346	666.975	-712.881	208.097	774.906	-799.615	
173.128	481.685	-539.039	192.584	666.008	-713.695	207.653	773.462	-800.914	
169.756	480.659	-540.476	192.134	664.632	-715.144	208.657	772.018	-801.989	
168.862	481.854	-539.966	191.859	665.311	-715.115	208.519	772.149	-802.511	
171.056	480.321	-541.009	192.973	664.28	-715.765	208.481	771.819	-803.408	
168.997	479.995	-541.005	191.547	664.123	-715.49	207.337	772.588	-803.958	
171.833	481.219	-540.134	192.622	664.801	-715.453	208.145	772.702	-803.324	
168.202	482.384	-538.604	190.748	665.961	-713.695	207.169	773.772	-801.305	
168.325	482.145	-538.409	190.196	665.994	-713.297	206.138	773.5	-802.525	
168.272	480.667	-539.835	191.134	664.183	-714.956	207.17	772.012	-805.136	
168.557	477.199	-542.895	191.766	660.714	-717.973	206.749	768.789	-807.902	
168.089	479.235	-541.482	191.3	662.611	-716.715	206.516	769.988	-807.804	
168.201	481.091	-539.603	191.57	664.155	-715.16	208.78	771.519	-807.032	
168.758	482.293	-538.71	193.129	664.483	-715.084	209.738	771.592	-804.558	
168.669	480.354	-540.159	193.081	662.448	-716.639	209.848	769.285	-807.535	
168.25	480.293	-539.641	193.047	662.381	-716.075	210.404	768.922	-806.493	
168.102	479.382	-539.661	193.563	661.159	-716.341	210.154	769.205	-807.195	
165.407	481.249	-537.774	191.037	662.933	-714.532	207.786	770.723	-806.174	
166.371	478.369	-540.389	192.281	660.031	-717.134	211.332	769.076	-807.434	
172.879	474.517	-542.806	195.327	656.618	-719.585	212.316	766.063	-811.597	
174.245	474.51	-542.197	196.681	656.365	-719.242	214.777	766.202	-809.439	
175.317	474.171	-540.774	197.541	655.954	-717.931	216.487	767.528	-809.722	
176.563	472.904	-541.583	199.506	654.715	-718.616	218.303	767.834	-810.394	
184.377	473.157	-540.165	202.938	654.028	-718.746	219.31	766.499	-810.567	
179.099	472.15	-541.056	201.722	653.61	-718.511	219.54	766.822	-810.921	
183.498	478.91	-535.491	212.366	660.072	-712.255	235.736	776.072	-801.593	
202.192	493.009	-525.712	248.439	677.134	-695.006	284.479	797.587	-779.741	
229.896	511.468	-513.292	302.829	694.573	-673.167	350.738	810.685	-746.553	
252.824	520.734	-497.373	353.222	707.247	-635.193	422.483	826.391	-693.505	
296.658	521.897	-458.474	431.643	705.2	-564.276	531.16	830.067	-607.159	
340.796	515.482	-405.461	527	672.216	-452.467	611.984	740.688	-449.602	
385.873	476.201	-341.094	594.744	601.257	-320.923	683.14	657.786	-305.688	
358.377	428.081	-292.086	577.856	506.358	-226.199	679.073	542.784	-181.531	
407.96	406.935	-226.944	618.655	452.955	-122.086	714.068	471.547	-59.047	
388.145	386.172	-195.684	592.775	425.042	-77.9772	683.041	446.18	-14.5838	
376.779	380.938	-193.823	581.129	419.829	-75.5515	673.715	445.826	-15.3584	
367.516	383.803	-194.502	572.26	422.547	-76.7083	670.07	449.16	-17.1068	
368.539	382.478	-196.765	574.82	422.203	-81.6653	733.7	461.353	18.8842	
367.533	383.515	-198.546	574.256	423.49	-84.199	641.886	456.403	-46.9921	
365.701	381.67	-203.238	573.323	422.46	-90.6503	729.241	462.14	8.45027	
365.393	383.102	-203.152	572.62	423.68	-89.9091	645.851	449.65	-47.0388	
361.041	380.665	-206.28	567.934	422.139	-92.8223	730.093	457.671	10.9377	
361.902	381.817	-205.242	568.657	419.766	-90.5228	728.65	458.272	12.8083	
361.178	383.554	-200.732	566.282	417.801	-82.4363	726.181	451.939	27.4384	
398.734	389.401	-183.546	600.076	421.327	-59.3815	688.116	440.77	6.56104	
365.323	383.49	-191.477	570.051	418.714	-72.9074	660.247	439.505	-21.6551	
390.928	399.067	-182.493	596.558	421.77	-62.845	689.235	434.335	-21.3795	
367.369	385.789	-194.18	575.961	414.355	-80.1377	675.731	418.634	-26.2263	
366.48	386.712	-193.712	576.37	415.059	-81.7244	673.668	423.352	-32.2759	
363.573	383.634	-198.462	573.96	412.371	-87.4224	671.96	421.853	-35.454	
360.31	383.307	-200.11	571.15	411.798	-89.8018	668.647	424.896	-37.0622	
358.847	382.212	-202.217	569.886	410.518	-92.267	669.013	422.672	-38.5265	
362.287	380.704	-201.176	573.256	410.012	-91.4631	668.516	416.924	-38.9984	
361.193	380.249	-201.781	573.009	409.782	-93.641	675.691	412.464	-38.3134	
361.184	379.55	-202.431	573.379	408.735	-94.9028	674.39	411.331	-41.9748	
358.799	379.779	-202.551	570.902	409.259	-94.9781	670.51	414.609	-41.7933	
358.719	377.682	-204.396	570.854	407.868	-97.1167	670.644	412.508	-41.3933	
358.659	377.596	-204.937	570.631	407.721	-97.4336	668.383	411.128	-44.6386	
359.265	377.098	-205.452	571.239	407.537	-98.0933	669.621	412.907	-45.7344	
356.513	376.531	-209.194	568.511	407.059	-101.908	667.299	412.828	-51.3887	
355.114	377.829	-208.567	567.696	408.162	-102.357	668.403	409.376	-51.3513	
355.357	376.788	-208.5	568.958	401.982	-102.968	667.984	403.542	-49.875	
354.076	378.239	-206.307	567.91	402.078	-100.937	671.619	403.445	-44.5082	
390.073	382.963	-186.034	599.921	376.028	-72.0193	681.205	375.088	-25.7063	
339.155	348.164	-198.668	536.685	316.123	-85.5031	636.656	299.413	-18.2161	
330.706	286.669	-160.044	502.305	193.065	-23.9553	584.307	148.306	36.9668	
288.392	229.538	-133.055	385.346	73.2863	17.6871	426.119	-21.745	81.6565	
260.176	231.293	-162.73	260.502	36.1657	-24.112	266.929	-107.959	69.2554	
250.154	236.769	-157.942	209.389	2.71979	-100.798	193.626	-23.6741	-94.1176	
249.252	236.444	-155.09	208.85	2.03034	-99.0789	192.567	-22.6783	-92.9668	
250.038	234.231	-153.929	209.883	-0.277132	-98.1061	192.331	-22.649	-93.2672	
248.232	235.969	-154.351	208.142	1.4216	-98.5894	191.962	-23.3882	-91.1818	
248.048	235.276	-155.029	207.993	0.69648	-99.2999	192.085	-22.17	-92.9816	
246.432	231.238	-157.955	188.723	-4.24349	-119.488	179.822	-34.317	-101.591	
246.304	232.517	-156.312	187.472	-2.37128	-116.373	178.834	-32.0998	-99.4909	
243.362	229.675	-157.952	183.928	-4.99788	-117.672	176.957	-35.9831	-99.5951	
242.488	231.119	-157.493	182.773	-3.4633	-117.033	174.526	-35.8791	-97.8057	
240.784	230.722	-158.171	180.945	-3.82435	-117.623	173.393	-34.067	-99.5271	
241.057	230.994	-157.207	181.165	-3.54591	-116.624	172.875	-35.7226	-96.3123	
241.19	229.96	-158.013	181.268	-4.58455	-117.407	172.351	-35.8021	-99.3302	
241.257	228.89	-159.173	181.297	-5.65916	-118.52	173.286	-35.9967	-96.339	
240.284	228.427	-160.718	180.298	-6.12971	-120.045	172.899	-38.3564	-100.084	
240.056	229.135	-160.272	180.057	-5.43234	-119.584	173.013	-38.0649	-99.2715	
239.018	231.097	-159.235	179.011	-3.48186	-118.536	172.413	-36.6491	-98.9146	
239.654	230.029	-158.431	179.642	-4.55537	-117.727	172.477	-36.4882	-100.504	
239.074	230.17	-159.443	179.062	-4.42159	-118.734	172.726	-38.659	-99.2196	
239.113	230.025	-158.851	179.097	-4.5673	-118.14	172.914	-36.3947	-99.5243	
231.972	160.756	-154.793	250.589	-53.8655	-47.2538	272.141	-135.216	-22.2795	
290.338	198.389	-256.541	413.578	-9.88674	-316.349	464.638	-97.3229	-348.21	
313.505	242.665	-372.016	424.105	156.277	-510.838	477.825	111.733	-574.272	
308.381	302.342	-446.136	391.533	322.25	-648.009	494.577	302.627	-845.355	
274.565	403.988	-518.299	363.138	469.016	-749.692	415.534	507.936	-878.469	
252.33	472.698	-536.22	332.288	578.335	-754.994	370.961	649.979	-864.334	
232.716	489.212	-535.097	286.097	644.075	-730.555	310.901	750.046	-823.799	
214.072	500.054	-531.458	253.638	683.216	-703.195	276.44	797.521	-795.868	
197.754	496.004	-527.907	237.236	680.323	-698.318	255.424	800.864	-788.455	
201.025	492.118	-526.909	242.204	675.752	-697.664	269.393	794.365	-790.219	
198.451	490.798	-527.934	242.062	673.859	-698.678	271.71	790.233	-790.494	
201.559	496.592	-525.078	246.649	679.045	-696.09	274.082	795.58	-788.486	
200.29	496.769	-527.002	245.452	679.205	-698.002	268.488	793.793	-789.971	
198.621	494.928	-527.637	242.751	677.309	-698.992	263.621	792.7	-792.813	
202.921	494.972	-526.727	246.449	677.141	-698.491	268.753	792.109	-793.805	
199.439	495.662	-526.955	243.336	677.641	-698.831	267.819	791.407	-792.579	
200.983	494.83	-527.166	245.195	676.888	-698.874	269.886	791.078	-793.259	
196.069	496.739	-525.999	240.33	678.828	-697.657	264.627	792.863	-791.105	
196.245	495.943	-526.756	240.621	677.933	-698.496	266.64	792.957	-791.165	
197.516	496.319	-529.31	242.154	678.387	-700.876	266.644	792.132	-790.478	
196.232	497.529	-530.951	240.89	679.725	-702.356	264.072	792.389	-790.526	
198.972	494.885	-529.292	243.629	677.02	-700.78	266.874	791.404	-792.076	
197.586	495.587	-529.832	242.387	677.894	-701.079	265.544	791.353	-791.418	
201.897	498.513	-529.525	246.611	680.71	-700.907	269.739	793.012	-790.063	
198.523	498.538	-528.586	243.215	680.807	-699.894	265.078	793.301	-789.477	
198.47	497.369	-528.367	243.097	679.419	-699.942	267.137	790.813	-793.57	
199.002	494.78	-531.524	244.044	676.548	-703.293	268.793	787.347	-795.034	
198.253	497.378	-533.169	243.806	679.043	-704.904	267.983	788.123	-794.669	
197.756	496.072	-531.457	243.572	677.653	-703.226	267.253	788.167	-796.849	
195.639	495.12	-532.476	241.682	676.959	-703.9	266.006	789.261	-796.079	
196.641	499.893	-532.246	242.671	681.961	-703.411	265.101	791.634	-794.227	
197.849	497.223	-532.697	243.692	679.34	-703.875	265.617	789.041	-796.163	
196.316	496.144	-534.35	241.55	678.076	-705.915	262.785	786.452	-796.505	
198.449	495.021	-533.568	243.374	676.922	-705.267	265.186	787.948	-795.393	
197.392	495.993	-532.944	242.266	677.956	-704.59	264.689	788.44	-796.143	
197.097	499.244	-532.141	241.834	681.322	-703.694	264.848	791.03	-793.111	
200.369	500.54	-532.839	244.973	682.325	-704.748	270.453	791.413	-794.175	
199.633	500.117	-534.721	244.202	682.048	-706.464	268.49	790.061	-792.326	
201.768	502.799	-532.723	246.871	684.792	-704.237	271.596	794.096	-789.377	
206.111	502.836	-531.847	252.1	685.429	-702.417	277.319	796.503	-787.215	
213.337	509.96	-527.661	258.437	692.375	-698.648	283.187	800.971	-780.199	
276.826	523.728	-481.794	293.202	698.321	-666.255	302.182	793.575	-743.046	
342.19	517.556	-408.243	335.653	689.984	-595.568	323.585	761.567	-653.809	
374.313	489.089	-297.535	362.402	673.885	-471.938	341.125	733.871	-511.949	
387.567	472.456	-204.892	358.807	652.248	-375.616	345.646	689.323	-396.698	
381.256	446.747	-167.506	356.897	616.494	-329.963	343.473	665.719	-362.488	
354.347	433.977	-170.339	361.841	618.079	-315.769	359.986	668.584	-346.765	
345.83	425.197	-165.291	372.779	617.528	-304.194	375.725	668.741	-335.592	
343.264	418.894	-166.162	377.826	610.538	-300.144	376.901	665.02	-332.621	
343.118	417.5	-163.809	381.19	609.87	-294.529	383.323	665.337	-324.719	
345.019	413.427	-161.409	385.247	609.161	-293.417	386.211	661.074	-326.005	
343.617	405.976	-164.383	388.285	604.256	-294.309	388.236	654.005	-320.85	
342.219	403.429	-164.442	390.521	602.139	-291.802	390.08	650.74	-319.339	
341.587	401.582	-162.165	390.599	602.612	-290.64	388.199	646.977	-318.89	
339.536	402.583	-159.824	388.099	604.109	-288.994	385.104	646.847	-317.545	
341.981	398.898	-163.318	389.826	599.424	-293.168	386.262	641.246	-324.227	
340.153	402.547	-160.348	386.863	602.003	-291.438	383.027	644.006	-323.907	
341.838	400.597	-162.055	387.634	599.677	-293.926	384.261	642.504	-324.493	
341.581	401.176	-160.154	386.305	599.747	-292.89	382.08	641.013	-324.445	
338.864	404.777	-156.306	383.232	602.731	-289.036	380.111	643.76	-319.988	
339.638	404.651	-157.6	383.269	602.671	-290.459	380.714	644.735	-319.835	
339.845	402.278	-160.687	382.922	599.99	-293.022	380.918	640.996	-322.381	
338.029	403.008	-160.836	381.705	601.274	-292.352	379.114	643.38	-321.04	
338.567	398.559	-167.023	381.607	595.298	-298.413	380.262	638.417	-323.243	
341.33	399.067	-167.506	384.782	595.658	-298.757	384.37	636.593	-324.056	
341.45	400.959	-165.932	385.564	596.892	-296.456	385.485	638.418	-322.873	
341.442	402.988	-163.787	386.315	598.02	-293.726	386.575	639.061	-319.609	
341.702	399.744	-166.285	387.19	594.465	-295.907	386.764	636.299	-322.714	
342.84	399.805	-165.39	388.331	593.938	-295.097	387.68	635.583	-322.218	
342.288	401.197	-164.239	387.834	595.013	-294.224	386.974	636.174	-322.296	
340.65	404.024	-159.845	386.514	598.2	-290.524	384.116	639.496	-319.637	
341.052	401.14	-162.625	387.003	595.562	-292.822	385.201	637.108	-319.646	
340.963	399.343	-164.318	387.531	594.368	-294.013	386.033	635.224	-321.668	
341.605	402.246	-161.664	388.3	597.362	-291.346	388.243	637.798	-318.871	
341.356	400.384	-163.55	388.873	595.184	-292.925	388.628	634.648	-320.258	
340.293	402.082	-162.708	388.186	596.749	-292.075	388.707	637.445	-317.689	
341.141	398.464	-165.374	389.555	593.167	-294.779	391.273	633.146	-322.315	
338.894	402.895	-160.322	387.986	598.089	-289.843	387.695	638.206	-317.596	
341.903	398.33	-165.107	390.737	593.271	-294.753	389.063	633.47	-323.107	
342.171	399.126	-163.904	391.047	594.319	-293.639	390.366	633.539	-321.043	
342.889	396.772	-165.503	392.014	592.554	-295.124	391.568	631.902	-323.011	
341.794	398.131	-165.022	391.308	594.044	-294.436	389.768	633.505	-322.715	
341.823	396.988	-166.451	391.282	592.813	-295.61	390.185	631.024	-324.914	
341.418	396.599	-167.066	390.852	592.399	-296.491	390.253	630.525	-325.294	
340.538	396.844	-166.629	390.03	592.54	-296.552	389.99	631.258	-326.35	
340.896	397.421	-165.964	390.152	592.897	-296.135	389.347	632	-324.764	
341.199	396.448	-167.2	390.062	591.883	-297.676	389.284	629.943	-325.971	
341.637	395.24	-168.717	390.603	590.513	-299.525	389.759	628.852	-326.651	
341.19	398.575	-164.916	390.185	593.887	-295.667	388.688	632.26	-323.264	
341.41	397.02	-166.958	390.382	592.256	-297.872	389.1	629.273	-324.399	
340.614	397.036	-167.189	389.572	592.163	-298.253	388.846	629.297	-324.591	
340.259	397.643	-167.049	389.09	592.222	-297.814	388.397	629.305	-323.689	
339.799	398.623	-166.09	388.474	592.909	-296.702	387.551	630.991	-323.654	
341.184	399.848	-165.308	389.625	593.913	-295.561	388.399	631.427	-321.285	
340.566	400.296	-166.071	388.875	594.303	-295.922	385.434	633.166	-325.337	
340.702	401.116	-167.486	387.738	595.162	-297.808	383.083	635.456	-327.704	
341.596	399.285	-170.974	386.484	593.341	-302.2	380.07	634.529	-334.693	
340.893	400.578	-172.331	383.993	594.412	-303.595	379.519	634.252	-332.83	
341.051	399.45	-172.987	383.048	593.707	-304.973	376.563	635.692	-334.019	
356.226	405.018	-176.554	379.171	595.523	-309.288	367.76	642.919	-347.822	
398.809	443.408	-205.337	363.261	632.494	-373.234	353.131	674.821	-402.575	
415.615	496.104	-292.831	352.917	664.99	-440.781	331.016	722.078	-480.499	
368.585	523.123	-398.35	329.218	717.761	-558.005	310.288	776.401	-590.913	
