395.493134	118.378944	168.426605	307.180695	201.387161	393.374939
391.990479	117.724304	165.287903	307.778229	200.079971	391.537781
398.977539	117.577995	166.785278	314.825836	202.359985	392.143066
406.090942	117.179482	160.506699	323.135193	202.210236	386.06842
400.254822	115.866066	162.025787	317.492401	200.495911	387.797577
392.148285	117.663612	166.568146	308.309265	201.20665	392.490753
392.810242	117.812164	163.243698	308.801178	200.703262	389.363861
392.518127	117.594482	163.717087	308.371613	197.173203	390.997864
394.573425	123.044182	164.991791	306.001343	200.799286	391.770355
397.050323	122.236664	160.186356	311.922546	203.236725	386.71283
396.371155	124.537384	156.126358	312.030701	203.134048	383.691559
398.042542	125.91835	155.630798	313.310608	203.992691	383.290314
398.803009	127.116318	156.047424	310.655029	207.952682	381.874146
398.267303	124.915382	160.860229	309.660278	205.460968	386.665314
400.083527	123.522766	158.602921	315.031097	203.209335	385.6185
398.03421	126.558281	163.216705	307.057556	205.148514	389.085083
396.619171	128.308365	159.761536	304.918274	208.854538	384.726349
402.636475	127.055931	165.711288	306.346741	204.866196	390.357941
395.928986	124.113182	158.926346	304.955811	202.344467	384.894165
396.069397	123.572708	159.197113	301.306427	204.098709	383.215271
398.013275	119.363777	163.561584	300.803528	190.523483	390.104828
391.877258	120.951767	165.892761	293.863007	197.641251	390.427979
392.970795	121.32132	163.331268	294.049896	197.138611	387.874084
390.097382	125.376205	158.474365	296.375275	205.648331	382.982574
385.745178	130.346161	160.875931	291.794373	212.676682	384.581085
390.275787	128.687866	167.373322	290.043335	207.088043	390.618683
401.63504	126.878059	164.916855	301.461823	206.795822	387.69574
400.366272	119.058762	161.420288	304.48233	197.407791	385.964691
396.913116	124.93013	162.360367	301.705322	209.594696	384.830109
398.787292	118.524467	162.041229	303.130859	190.728195	388.701721
401.467773	119.249413	162.175842	304.820709	198.194275	386.287079
400.539154	123.961334	158.142014	305.794464	205.208725	381.991302
395.657959	130.906769	153.882431	302.008148	210.064011	378.799713
394.10556	131.297104	153.667145	299.594391	212.571228	377.609589
390.939758	131.612762	154.529358	302.897797	211.235077	380.786316
396.295349	129.973114	155.704453	301.112671	212.74733	378.872955
392.514008	133.040298	157.15892	294.882782	215.6035	379.712494
391.602112	135.577347	148.766754	299.289673	217.468307	373.071472
394.323486	135.118484	155.6521	297.580322	215.610947	379.233887
390.831146	134.852432	154.849731	293.61734	215.364563	378.303558
388.418915	136.894745	152.865005	289.638031	216.982117	376.004578
386.105133	138.395065	151.817017	288.587006	217.934448	375.527527
385.964691	133.850006	152.999466	291.742432	215.012955	377.069672
393.0495	131.933929	157.439041	295.907654	212.432297	380.896088
392.503998	130.171722	154.08345	298.681946	209.350571	378.96817
395.315857	132.347946	156.015427	299.06839	212.655075	379.794312
391.470856	132.79953	154.347931	295.243073	211.49437	378.724457
392.875854	129.94841	154.111115	296.734039	208.730789	378.485199
398.216125	127.65387	155.317261	302.309998	205.575623	380.025299
398.389526	126.685059	155.999573	304.648163	206.918961	380.531342
403.988037	128.859787	155.825256	308.779816	207.399216	380.505463
396.923248	132.17189	153.754303	301.498688	214.175095	377.16803
396.091583	130.601105	154.480988	301.668427	212.332535	378.278015
395.45752	133.274734	154.050446	301.170898	212.431412	378.811096
393.152435	132.099747	159.611282	296.352173	205.86499	385.445923
392.896057	128.272537	160.232925	293.924164	194.543884	387.761719
388.651642	121.551323	162.028503	291.193268	186.181259	390.482147
396.600037	127.210693	158.866852	299.499237	195.986572	386.208405
397.835571	121.718269	154.651398	304.345612	191.064163	382.827332
398.619659	119.775223	155.145462	306.099335	189.10405	383.600342
397.969208	121.002785	156.546844	305.7948	193.009216	384.224487
403.374023	115.176735	163.625671	309.307617	183.509537	391.957428
409.856537	116.330185	160.710861	316.973633	186.435638	388.772919
406.160248	117.10376	166.017334	309.94046	185.242798	393.789825
407.988922	123.872665	162.811279	310.120514	195.813065	388.900726
400.83197	122.551361	158.63475	306.418945	196.659836	385.005554
400.901489	120.739838	152.325439	309.654236	192.052612	380.489471
399.892303	118.949165	157.126205	309.298676	189.378693	385.748566
399.915558	116.422745	160.484985	306.451355	186.173264	388.571564
403.576721	122.633423	163.38765	306.270111	193.439377	390.040649
403.400116	128.908997	161.368576	302.556915	207.249512	384.460449
407.807922	117.346992	162.301727	310.986359	186.602188	389.547882
411.915466	122.785545	160.251907	315.137482	194.633179	386.682434
403.685669	126.264977	151.493484	312.778717	208.470398	376.062378
406.693817	121.248505	156.176224	317.044769	197.097595	383.320251
399.661377	124.9533	154.012497	308.549286	197.539322	381.815979
397.990875	129.86795	158.680939	301.641296	204.815399	384.225128
389.728485	133.536453	154.241028	299.123016	214.532135	379.321655
396.778778	133.759872	159.397385	296.078979	208.09993	383.877136
399.437958	135.969589	149.846313	306.495575	218.099426	373.846069
399.35257	126.342018	163.449188	300.517487	192.683777	391.00235
399.16626	131.533981	159.736969	302.822998	205.879227	385.506348
402.781403	132.924896	159.399963	303.219055	203.494736	385.473572
401.368866	131.981705	158.057007	302.614166	209.58606	382.062988
401.845032	131.734634	158.667938	306.244232	204.716202	385.103333
400.568817	133.951736	155.597305	307.77478	210.747284	381.577881
399.697937	136.769257	150.5811	305.878418	216.587646	375.230377
395.775879	135.228012	151.495956	301.866852	213.869934	376.53952
396.187958	128.434402	162.834702	295.436615	194.379395	389.942383
395.3992	127.398865	159.131195	297.105988	196.91893	385.837158
399.651855	126.869431	154.092972	305.644012	198.713989	381.356354
394.599335	126.845825	156.944061	301.372131	194.483902	385.727661
396.271881	127.7257	160.166794	296.480713	202.724258	384.72403
403.612946	115.353989	156.312103	310.253723	193.081497	381.672546
409.151459	111.733788	162.203033	321.407135	201.753159	384.57019
402.016266	109.535698	165.367798	314.937714	199.611816	387.929962
395.911285	105.853661	171.561874	307.735107	195.94516	393.843353
419.234253	100.963318	170.531174	330.462372	191.762619	392.28244
417.492065	91.277122	167.933853	342.53772	186.491684	391.246521
423.750305	98.395401	164.911285	350.690674	205.200424	383.332092
419.877228	101.506035	166.200653	349.964478	212.489578	383.282013
420.511749	113.440102	172.03299	341.981964	230.021667	384.033386
427.959686	115.374489	161.150909	347.959229	234.233704	371.621246
420.967804	113.048149	160.736313	345.37735	233.279343	371.460663
418.870056	107.372314	162.894669	340.322083	217.451935	378.362854
414.625946	110.621735	171.458206	327.531372	214.975677	387.624786
412.625763	99.094284	166.094986	337.222473	194.852295	389.028625
427.012787	108.84864	169.786179	336.46109	207.972885	387.470001
423.810455	102.375534	170.63829	331.339417	191.472778	392.145782
425.371643	107.089127	168.224075	333.120911	190.371658	392.050995
419.78537	112.910728	169.250671	329.237122	194.733063	394.038574
415.600189	113.411186	166.171097	328.930481	196.406815	391.539917
411.077118	118.668083	163.502899	320.327515	198.879868	388.830902
402.059021	121.332214	166.942215	309.3461	202.193848	391.514313
403.755981	123.214256	166.607162	306.698029	204.395081	389.783478
398.804596	124.359116	166.054214	303.085083	204.995316	389.815826
404.863312	123.596527	164.007477	306.229797	198.729568	388.885345
407.545441	123.999611	165.715866	306.614227	195.441345	391.132294
397.357208	135.023849	158.757217	296.956573	209.726685	383.274811
400.43631	132.603531	152.564651	306.712219	210.508591	377.921204
404.831024	133.734711	156.612442	304.595703	213.154053	379.508636
409.020599	130.587616	151.067169	316.923004	211.306137	375.858612
410.998138	124.783401	151.16713	320.842255	202.723328	377.441467
412.977692	131.962997	151.550186	320.886261	212.40799	376.420135
409.404022	126.556923	157.020844	313.726074	197.406631	384.118744
411.581177	129.289413	152.880737	319.686707	209.770233	377.809601
409.816864	131.804581	154.269455	315.935028	207.48999	380.306366
406.444824	130.439102	152.369583	312.694031	198.45639	380.854706
406.794006	130.332687	152.191727	312.454254	197.082657	380.912842
407.570557	127.901596	151.834091	313.900757	195.657104	380.466217
410.859833	129.934906	151.764603	315.472229	196.538925	380.260681
408.841034	127.98468	149.328217	313.350403	197.57222	376.901398
408.472046	127.85601	152.843002	311.401917	195.489777	380.561401
408.118622	121.425346	156.757141	311.176147	179.938309	387.011505
408.920319	123.358055	161.89711	308.554718	179.019684	391.893585
408.773102	125.553322	153.630203	321.019562	195.512619	383.117523
413.377045	123.4505	151.714035	324.055939	192.804581	381.015442
415.638214	121.62149	155.607117	323.758148	190.433884	384.404114
421.364746	122.128311	152.168594	329.272491	188.530029	381.594269
413.839478	130.18576	158.081436	312.508728	199.562637	384.01239
412.247101	127.307487	156.959839	317.311615	195.26091	385.125397
414.017609	123.531837	156.948792	318.719757	193.719376	384.358612
418.55719	122.311028	157.595459	324.02829	190.922867	385.721069
416.712646	124.311653	150.520325	325.718475	196.210876	378.597076
417.38913	128.307617	151.813721	321.818604	201.437347	378.234222
410.953949	123.857391	153.427811	313.929474	196.972046	379.43219
409.217041	124.274506	157.036041	316.960876	191.944885	386.066833
415.384613	119.678368	151.829147	325.396118	189.371979	380.852936
416.624298	115.50798	159.135635	325.532898	186.714813	387.4086
417.353241	119.971573	161.860718	320.749725	191.818237	388.383606
416.068024	125.042694	157.339188	322.653351	194.704865	385.432434
416.9086	126.304558	151.11055	326.44928	196.439255	379.873383
408.168915	126.792656	154.187546	323.935242	195.625992	384.88974
405.659454	129.877762	158.807724	310.592865	193.049225	388.345673
409.386749	126.54789	156.636368	315.879456	190.716156	386.326996
407.725891	131.730362	152.39296	318.475067	203.538422	380.916931
408.545715	131.681564	147.502594	322.268402	203.26387	376.880371
409.359894	128.437714	154.494049	316.632813	193.95134	383.992767
404.862152	131.592636	152.249878	313.865631	205.058701	379.792145
399.46228	131.123444	149.930664	310.94458	208.979675	376.699036
400.710541	123.850609	160.718567	303.561798	191.274841	388.396271
394.451019	126.114738	163.312714	297.442108	199.35788	389.275269
399.924103	124.967712	160.078735	307.454041	204.54866	385.177246
407.495667	122.935524	165.209732	310.217499	193.647385	391.904785
404.071991	123.235794	166.670303	307.091248	194.061005	393.39566
404.862518	115.783531	166.857285	313.281281	184.141205	395.842834
409.790131	118.907646	164.982742	320.589294	184.664886	395.374207
415.468414	118.003029	154.928741	330.913971	189.034164	384.913391
414.825806	98.066452	155.968369	333.817841	168.751251	386.855347
413.751465	94.897812	165.706863	329.122314	167.937576	394.971222
424.765411	95.039055	169.735703	335.178436	174.198593	395.610596
416.892456	92.399536	167.701141	339.173767	178.482986	394.086182
414.20929	88.511292	175.042206	334.093628	161.551498	405.330048
412.800049	97.305321	172.282547	330.532288	182.969086	397.740326
410.145294	102.382942	169.835052	329.896423	192.952454	393.901154
411.966827	89.827003	172.827881	331.346588	168.790131	401.126892
420.957733	101.26622	175.621231	327.185272	186.061966	398.390411
418.28833	93.534203	180.684723	324.175873	171.28302	405.957733
408.977234	99.064369	174.175323	326.593536	187.101349	398.692657
418.786499	98.544327	166.774902	335.886627	189.239761	390.079407
423.36377	93.145714	172.225601	336.874481	173.48967	398.546844
429.178802	93.085182	171.501053	342.36441	173.382553	397.766632
420.522461	95.142532	174.283447	341.973083	182.846252	399.8255
425.420105	96.721634	170.162643	341.967682	187.746262	393.159973
429.550079	98.416466	172.283218	341.276733	192.075516	392.988159
424.215942	97.031944	173.510254	333.408691	178.341309	398.397247
425.014252	94.436958	174.282455	331.759247	171.146469	400.124786
419.838593	97.267296	175.866135	327.540344	178.364792	400.416229
427.288177	92.63765	170.654739	335.434998	166.9431	397.715881
430.19162	97.63163	170.608322	339.619598	181.257782	394.757507
427.761047	101.549446	170.106247	338.449188	189.19635	393.060974
420.419952	98.337585	167.747223	337.712769	184.663681	392.849609
420.311249	98.928505	173.801056	333.853119	184.176758	398.378601
425.222534	98.612892	170.66069	336.652039	188.289505	392.97345
419.910797	97.143051	174.31546	333.562408	177.639847	400.622345
414.748108	90.21154	176.798019	329.9953	165.482162	405.353394
416.236633	94.715233	171.720428	329.210022	170.335464	399.540436
412.283051	97.325325	173.57901	322.026398	169.579117	401.687317
414.567688	102.052132	167.632233	324.161926	181.665695	393.190796
413.346344	102.600632	167.219711	328.652771	188.812103	391.875519
422.13205	105.647263	169.00058	328.760223	189.355469	392.260345
410.639587	108.846809	170.087036	323.661896	194.397156	394.418945
407.778717	112.984497	173.317734	317.757416	189.016785	400.20874
400.201447	119.538658	165.113754	313.084778	204.749252	389.509277
400.757263	122.862907	164.586548	315.644318	206.18959	390.224701
399.770996	122.372566	161.37442	313.15741	206.73613	386.289764
401.853699	120.485062	165.285507	315.144501	197.862259	392.61026
415.999054	122.622925	163.058121	320.783844	203.857056	386.776672
411.036285	115.030235	161.977036	321.385956	189.138824	389.631531
406.384552	114.202133	166.576218	317.55545	183.688477	395.870667
407.538666	111.490761	163.675873	319.609894	180.163361	393.531677
405.398193	112.544823	160.954239	316.863251	180.937241	390.73407
399.837799	112.198891	163.105408	309.499542	180.394882	392.487885
406.388428	111.381622	168.340805	309.452667	171.557602	398.071808
407.170013	113.838768	165.372696	311.961517	181.522781	393.516418
402.431061	116.440895	165.435303	309.432739	185.177368	393.900543
400.554962	113.51918	166.878387	307.383026	180.770309	395.781769
404.844025	111.436516	167.68811	308.560364	178.160095	395.849792
406.820923	113.27504	166.818192	310.74646	179.117737	395.27417
411.773651	111.976517	162.969345	320.730713	181.080734	391.862946
411.825562	113.967613	161.664658	321.238373	185.454025	389.976654
413.403015	114.656876	162.295609	319.457642	182.370941	390.820679
408.474121	123.752243	164.695938	309.598114	197.414978	389.998047
404.118744	123.979019	154.422302	312.588928	194.785507	382.656128
403.108643	123.253517	157.762985	308.701965	191.265961	386.103912
404.086548	122.039688	160.75148	305.84436	184.672607	389.548828
404.510437	123.787369	164.292953	300.836456	186.404755	391.494446
401.620575	119.523674	164.723816	302.153687	185.934555	392.100494
401.337036	122.252747	162.412552	301.988403	190.174942	389.371704
394.33783	127.082237	163.552856	297.391174	195.254852	391.0979
403.752594	122.001083	160.112564	309.318512	191.761276	387.92569
406.997528	124.466423	157.871216	307.518219	194.15416	384.237183
405.413391	123.725716	160.068451	306.198578	193.693298	386.449005
405.288147	120.699989	159.358185	309.461761	192.184677	386.246704
402.38623	126.905396	159.925797	301.230774	195.649155	386.120239
403.901581	124.308998	155.284927	308.076935	196.669479	381.895599
410.280334	121.356659	162.551743	306.980652	189.334564	388.320862
407.69281	126.226189	165.255997	306.43634	193.354828	391.875092
408.493042	124.543922	157.809692	312.046234	194.087463	385.060638
416.171967	120.822823	158.460129	316.184479	186.198456	385.985046
411.971252	126.929283	157.484604	316.311249	204.021027	382.532257
408.762299	118.4338	159.027435	313.962097	186.300934	387.266388
399.32196	118.594688	161.837067	309.718079	184.228546	392.148682
422.045197	118.374924	160.665939	326.269989	186.559723	388.526459
418.729401	117.302261	164.243103	317.784576	186.023727	390.503174
417.024872	124.53595	164.322418	313.128021	198.066025	388.175873
414.984802	121.033478	167.207001	309.427521	185.656189	393.282043
416.958099	115.562355	166.371109	313.239746	180.970657	392.790466
420.639038	114.579353	165.240479	317.887665	180.797409	391.72171
413.757751	117.6101	167.000565	310.972809	183.618439	393.521118
414.694916	121.769722	162.265549	313.088959	190.238449	388.4086
413.229156	121.313316	161.619736	312.663757	187.816589	388.657074
412.001129	121.376488	157.442474	316.227417	192.024033	384.586243
403.943756	119.631454	161.771988	305.577301	188.24675	388.811371
397.780975	117.661438	162.383408	301.665497	185.428131	390.326965
401.259674	118.384048	160.42244	303.673798	185.469543	388.131195
405.126038	122.179947	165.589478	301.052032	185.627014	392.440094
410.345215	123.229286	162.70253	306.412262	189.66745	388.737549
401.018921	122.5681	161.092056	300.757782	190.267227	387.848755
399.027496	129.628555	161.091187	295.039398	196.702133	386.923553
394.256805	127.742386	165.663376	287.842163	197.395508	389.953064
399.526337	126.590927	163.565689	296.636475	192.153412	390.175079
404.944427	125.306313	162.574203	299.895386	187.222931	389.562347
397.751038	126.506599	156.76297	294.650238	196.530792	381.958405
406.451202	122.639771	157.884857	314.154144	195.664673	385.153961
410.267456	155.298904	131.102402	361.041016	111.316589	359.487854
416.371246	165.022537	134.683426	412.111237	145.392731	367.24646
407.578552	168.554901	135.852554	436.562592	148.636902	366.453613
389.89035	159.102386	135.802124	435.634552	161.270874	370.894012
395.263397	156.409103	138.998947	435.411743	169.106949	376.034027
410.886719	164.049255	119.164406	285.286133	33.650013	282.244629
406.49527	153.483185	118.747437	261.574127	2.619917	252.926743
408.730255	140.462433	113.026268	245.878586	-20.321053	228.652328
406.444824	135.395355	107.27494	230.024734	-29.163439	213.949844
410.244934	133.902557	99.098564	217.137421	-40.09079	191.766266
439.320129	143.069138	86.260323	233.424225	-44.351597	159.418716
446.277313	136.983444	96.340477	228.33876	-55.118721	156.547729
457.800537	150.024765	100.164078	256.269257	-47.908894	163.418915
405.852509	192.863831	112.497749	264.726776	-33.91584	165.72435
394.988861	198.888229	119.125633	267.627106	-27.87763	163.13356
388.807434	204.64418	120.050148	264.002319	-17.014994	167.969467
386.921448	184.433868	132.830505	265.947327	-37.400093	158.234818
390.79248	193.162704	129.744537	271.410706	-25.17399	161.744598
363.469299	201.355392	128.803177	256.127075	-16.337353	173.044708
346.31488	212.534271	135.088577	243.650818	-5.316321	177.93309
357.247925	220.336182	137.990082	256.687225	2.240132	181.864456
364.118439	211.908356	141.575119	260.052216	-5.865664	182.036057
345.445953	186.308258	145.366592	255.149796	-37.695873	173.389694
334.698517	202.446503	138.849991	244.032028	-19.275656	179.069458
343.717712	212.211334	139.509018	252.483261	-8.386052	180.027481
343.390686	215.7547	144.304932	269.299927	-11.587237	170.330505
317.817688	225.118423	144.82402	260.354218	-4.868165	176.513321
323.955902	219.907822	148.373459	270.266083	-10.424367	170.448425
332.840454	217.581207	145.450592	269.461121	-11.017173	181.424789
338.788391	229.987076	133.871094	268.63324	6.756838	188.738327
331.889832	223.623062	146.213806	267.493774	-3.231345	179.163208
332.451447	223.255447	147.181412	273.918396	-5.815773	173.897598
318.620789	217.970139	151.685013	273.857513	-14.900139	168.808929
318.605072	178.287445	162.040543	228.585571	-47.978294	163.445724
386.920837	170.60141	138.292389	299.217041	-60.457214	153.487701
393.759125	179.070175	135.119598	300.086731	-49.020599	168.778931
375.067413	183.400055	137.684204	289.387268	-43.103542	175.661896
372.058044	176.412842	142.986816	289.438599	-50.787399	164.761795
416.808136	134.668274	141.88031	290.416473	-82.837906	134.16423
438.248474	146.387619	129.401642	320.785553	-78.917549	135.785507
409.448181	184.07666	128.386337	318.060181	-46.884315	157.327347
374.6185	194.646805	141.222626	302.283264	-38.046963	170.854446
345.257263	203.905014	149.477524	282.670471	-27.535803	182.210068
305.841583	147.375824	177.323883	184.611069	-68.720123	185.228455
314.442596	122.663383	174.994019	143.320801	-66.309502	208.975372
376.928894	128.297485	150.108551	191.617371	-33.82246	235.936462
410.756866	139.079514	141.149673	234.096115	15.679869	273.35965
423.605286	144.327271	138.598526	260.910248	44.783566	301.935974
444.168243	143.0728	142.982315	284.926331	87.464996	333.814606
429.531036	137.787949	151.15303	301.844604	103.492668	353.593201
412.060486	154.07489	155.014999	304.754913	141.551132	370.317139
420.939697	170.458298	164.979706	313.970093	162.827744	382.254486
454.44223	144.413895	161.511353	341.498718	182.530579	376.358643
457.852905	126.155449	155.63652	351.539215	177.741943	371.687927
466.947327	121.922966	151.343124	361.908081	174.310471	368.319916
439.238556	124.217911	145.819504	351.351593	174.318344	368.268555
437.527222	121.472595	144.758163	357.780701	163.668976	370.946747
431.812866	125.812119	143.296051	354.597656	169.852737	369.757813
428.284515	127.028969	143.429733	347.488068	169.842819	369.313446
425.270447	127.464378	154.824951	346.367249	169.718979	381.249664
431.496826	133.252869	151.43129	353.305267	182.992401	376.454803
428.34848	133.990768	152.744019	353.707184	179.475662	379.459412
434.585846	129.08252	147.578705	362.702209	175.053406	374.776428
437.814545	134.981293	149.907623	372.663666	191.984894	375.94632
439.564026	132.302704	160.356552	370.608978	196.926453	383.638397
446.243042	132.611816	169.898987	370.753418	196.385483	391.979004
451.672424	136.450378	177.24202	366.524658	198.980118	397.279236
452.10022	166.824142	170.769745	356.834747	215.852188	388.008942
440.387421	153.480072	151.739517	346.804596	222.085022	367.184906
449.026459	140.153671	139.610779	349.214203	210.05481	353.276703
458.103027	133.150909	126.630226	360.839752	206.216324	340.083405
461.80423	131.029419	121.251488	369.857941	203.028824	336.609833
470.807953	124.7826	113.963989	384.522919	188.789841	333.370514
480.859497	117.493011	103.376038	396.4552	180.455154	323.601593
477.478394	114.681511	109.401604	392.502136	178.830994	329.104156
475.773682	112.915016	112.485435	389.575928	172.087662	333.276886
474.660217	106.28965	122.817429	381.710419	159.888687	343.173126
464.612946	118.051147	124.570511	369.92157	174.17981	343.835022
466.100555	118.489265	117.609085	372.62204	181.180496	335.45874
470.13327	114.391525	121.31237	376.523163	179.654984	338.344879
467.388489	113.55114	127.873161	372.940674	177.676147	345.026459
464.132355	114.140587	124.696541	371.856903	178.213318	342.478638
471.604889	111.37764	125.988747	381.495361	181.984528	342.354156
484.035309	99.986832	120.204285	403.680603	173.375549	338.174744
478.114502	104.068047	122.179901	393.53537	173.732544	340.307037
471.491516	112.33815	122.446701	384.079834	180.708649	340.234039
475.572083	106.893951	125.221252	386.841156	167.674988	344.920258
470.255493	105.326195	125.004425	380.658325	163.765213	345.112
469.823914	104.000031	127.643623	378.084381	162.383789	347.182648
469.192596	105.577568	126.240929	378.896118	162.768585	346.491852
475.856018	104.992912	121.396698	387.539551	167.182755	340.8172
474.411377	99.315491	129.818085	384.735321	153.660767	350.88504
470.184357	100.839859	130.13028	377.139282	150.049454	351.510101
465.868134	108.038452	131.56987	375.248993	162.242065	352.470459
465.215332	111.433411	127.595169	373.420898	164.880234	348.366516
462.501465	105.542778	134.099182	367.544617	147.672379	356.412231
463.594635	111.926956	128.868546	373.288391	163.678955	350.429169
476.335785	105.379936	125.529984	382.884399	157.185303	346.214417
477.528534	102.971291	119.187378	388.100159	153.233688	341.345398
475.663147	106.072327	118.49736	386.114136	155.627762	340.754333
461.723236	119.455078	123.840904	367.476624	172.654633	343.938599
459.311096	116.144745	125.460785	363.599792	161.738266	346.871216
468.690857	109.61071	121.910194	374.367279	161.155609	342.42804
469.266998	109.117546	121.927292	376.188324	157.672989	343.475555
464.842285	108.773521	127.147217	371.271942	153.298462	349.407288
469.564453	110.28936	118.958832	377.649384	156.969391	341.234558
467.419708	110.31424	118.976997	373.815735	155.699158	341.046753
465.505371	113.011932	124.399292	372.593079	162.948166	345.688721
470.144836	111.10865	122.056671	377.150269	160.223236	343.507599
470.140717	107.74958	122.096916	376.458435	153.06192	344.162872
473.427307	108.573051	118.665199	383.364929	153.31601	341.841553
475.001373	105.396667	118.243973	385.55896	151.594467	341.283844
474.650269	103.369987	117.54512	384.857361	148.883575	340.635559
472.488922	106.428368	122.639732	381.253143	151.687424	345.394135
473.045288	107.100357	121.169586	382.389618	157.882553	342.883453
469.766968	112.172974	123.390846	376.977631	162.681717	344.564392
468.548737	110.068924	121.048004	375.372498	153.772324	343.572754
468.802216	104.53212	109.036598	375.275848	150.796158	330.942139
463.500244	109.400215	121.553696	370.006866	153.10054	343.9935
473.418579	112.707619	118.696472	383.628967	171.119476	338.743225
472.534485	110.133919	118.937378	385.4711	170.04808	339.324646
472.352356	108.034966	118.306282	383.595581	159.25029	340.423615
467.831451	108.6735	123.556763	375.852264	153.876022	346.098724
468.547272	114.977303	117.823601	377.425415	167.296829	339.035889
467.817017	106.208984	123.004448	375.28302	149.998871	345.686798
466.334442	108.516708	127.800644	371.089355	155.169266	349.114716
467.308777	108.662079	125.464958	371.030457	156.372223	346.273132
470.327148	111.414658	120.798363	377.503082	162.522781	341.781006
465.494263	111.691978	122.975327	371.90979	160.277573	344.337372
468.126617	112.309486	121.080399	376.694122	158.681854	343.537628
468.657227	116.980255	115.511002	377.596527	172.817474	335.835266
463.711823	115.895096	120.327927	370.801178	166.788727	341.372528
471.391632	113.315048	114.149574	381.618073	170.230057	334.583923
472.581543	108.43808	125.080032	376.705292	161.221664	344.819305
471.178711	110.070045	120.120262	379.915985	156.442551	342.629608
473.409821	108.775238	115.700371	383.529663	159.044098	337.743439
471.792084	109.290352	117.858208	379.671661	159.48819	339.309784
472.752502	110.220398	116.72773	382.058472	163.338013	337.855286
468.112183	112.848785	123.518852	376.402985	168.589981	343.747711
464.699036	108.969879	129.087997	372.954163	158.778076	350.726654
460.407074	108.125702	134.597687	367.878815	156.608047	356.315735
456.606964	111.585777	140.410782	362.750854	160.064011	361.75592
455.556183	114.609161	132.935532	362.764435	169.363358	353.097656
451.195099	102.794319	141.164124	355.084625	151.566971	361.792664
446.708618	99.222458	148.578796	353.557098	142.978699	371.08667
449.542755	100.079323	148.541702	359.440918	147.322128	371.184631
453.762726	102.53788	141.762543	366.191162	160.649323	362.475098
452.215668	100.403412	147.566742	365.413055	160.931473	367.853699
459.695435	100.089775	140.895599	371.902985	158.528229	361.487762
459.406128	98.849533	138.776413	371.073517	157.144547	359.265808
457.979706	102.212303	144.662445	372.86911	161.141205	365.820892
467.080841	100.338036	138.200409	384.523071	162.17453	359.184052
469.098785	93.085373	137.586609	388.001709	152.344498	359.655426
472.280121	94.001892	134.380569	392.965027	151.934006	357.226776
464.256897	95.371147	137.823654	388.178101	155.837952	360.644501
462.459839	100.023735	140.456238	376.546234	158.400406	361.536163
467.663849	95.247971	135.382477	382.687622	153.945084	356.634247
486.172272	112.314285	132.491989	383.383392	155.621262	350.263458
462.529633	102.710945	136.906998	370.812561	157.157593	357.120361
460.511688	103.307983	138.121887	372.000275	161.534714	358.533691
