-0.0404696	-0.275942	2.19158	-0.0463109	-0.0871705	1.96962	-0.0490656	0.101586	1.73494	-0.0250467	0.190323	1.66159	-0.159322	0.00331966	1.79984	-0.220892	-0.187827	1.90014	-0.188948	-0.362632	2.00791	-0.166821	-0.437174	2.06185	0.171359	0.0836559	1.90909	0.34495	0.13317	1.96474	0.568684	0.2118	2.03864	0.67815	0.241464	2.07168	-0.107029	-0.288074	2.12967	-0.0956172	-0.63151	2.23455	-0.0718103	-0.970848	2.5743	-0.0327978	-1.05922	2.49855	0.0274012	-0.254873	2.18298	0.103258	-0.572202	2.24033	0.122619	-0.899538	2.59169	0.159183	-0.988786	2.51565	-0.0486159	0.0552289	1.79641	-0.17096	-0.520827	2.08634	-0.121234	-0.42469	2.03047	0.766858	0.266854	2.11812	0.665065	0.270144	2.06552	
-0.0363069	-0.277475	2.1887	-0.042091	-0.0877251	1.96712	-0.0461702	0.100131	1.73301	-0.0229246	0.189194	1.65992	-0.153332	0.000155639	1.79769	-0.216859	-0.193473	1.90263	-0.189742	-0.374512	2.01387	-0.170346	-0.453084	2.05778	0.175574	0.0832932	1.9057	0.349396	0.133227	1.96092	0.571658	0.21225	2.03599	0.68519	0.23579	2.0738	-0.10261	-0.290273	2.12682	-0.0934978	-0.62778	2.22765	-0.0713438	-0.965988	2.57064	-0.0313555	-1.0555	2.49432	0.0311482	-0.255738	2.1801	0.105246	-0.574065	2.23661	0.119703	-0.900238	2.59121	0.157283	-0.990578	2.51462	-0.045306	0.0538847	1.79405	-0.182789	-0.530657	2.08097	-0.14515	-0.434853	2.0784	0.771719	0.26132	2.11971	0.66327	0.265609	2.07223	
-0.032301	-0.27826	2.18628	-0.0370489	-0.0881838	1.96553	-0.040334	0.0990604	1.73228	-0.0184146	0.188893	1.6593	-0.148874	-0.00149115	1.79688	-0.211532	-0.196212	1.89857	-0.186431	-0.382096	2.0088	-0.171642	-0.469583	2.05144	0.179556	0.0824092	1.90469	0.353027	0.132346	1.95936	0.574709	0.211083	2.0347	0.671291	0.229932	2.06828	-0.0983904	-0.29154	2.12384	-0.0865701	-0.624799	2.21819	-0.0699477	-0.961005	2.56463	-0.0294817	-1.05138	2.48796	0.0348578	-0.256027	2.17818	0.10736	-0.57467	2.23412	0.118152	-0.900252	2.59062	0.156245	-0.991412	2.51368	-0.0396597	0.0529184	1.793	-0.174378	-0.546587	2.07074	-0.1435	-0.412897	2.05395	0.744309	0.252146	2.09422	0.675874	0.264942	2.07933	
-0.0259736	-0.281633	2.18276	-0.0291066	-0.0890592	1.96473	-0.0305554	0.0996966	1.73396	-0.0150748	0.189114	1.65966	-0.145354	-0.00233718	1.79627	-0.208314	-0.196174	1.89454	-0.180419	-0.382112	2.00373	-0.158506	-0.448677	2.04748	0.183963	0.0816716	1.90491	0.397647	0.159063	1.96838	0.607072	0.219777	2.04795	0.690222	0.230827	2.07734	-0.0914123	-0.295535	2.11932	-0.0860209	-0.625431	2.21762	-0.0700747	-0.963185	2.56346	-0.0291683	-1.05392	2.48598	0.0403734	-0.258708	2.17566	0.109787	-0.575456	2.23238	0.116363	-0.90088	2.58992	0.154916	-0.992425	2.51217	-0.0303387	0.0531959	1.79402	-0.168564	-0.52976	2.07165	-0.119824	-0.422409	2.04017	0.785331	0.251964	2.1256	0.683439	0.260967	2.0761	
-0.0186325	-0.282706	2.18092	-0.0248984	-0.0895959	1.96393	-0.0295923	0.0995642	1.73394	-0.0122269	0.189007	1.65989	-0.142142	-0.00239403	1.79541	-0.205461	-0.195047	1.89163	-0.179354	-0.390378	2.01544	-0.154761	-0.449027	2.05002	0.186767	0.0812232	1.90428	0.367923	0.134993	1.95805	0.587873	0.213137	2.03722	0.680424	0.232844	2.06422	-0.0843503	-0.296146	2.11789	-0.0832746	-0.572855	2.15315	-0.072811	-0.908388	2.50201	-0.0314931	-0.999859	2.42364	0.0476672	-0.260181	2.17347	0.112726	-0.576088	2.23291	0.118248	-0.902033	2.59051	0.157129	-0.99394	2.51201	-0.0286932	0.0529806	1.79384	-0.163324	-0.531025	2.07504	-0.117764	-0.421614	2.0373	0.763557	0.259023	2.09536	0.676065	0.262175	2.06558	
-0.0170358	-0.282531	2.18068	-0.0236193	-0.0897501	1.96359	-0.0289291	0.0993468	1.73374	-0.0114892	0.18892	1.65971	-0.141416	-0.00218274	1.7953	-0.204949	-0.194918	1.8917	-0.175976	-0.371622	2.00128	-0.157923	-0.448659	2.05183	0.187975	0.0806341	1.90289	0.366658	0.130951	1.95726	0.585985	0.211829	2.03467	0.681279	0.229501	2.06583	-0.0828508	-0.295465	2.11807	-0.0837431	-0.62394	2.22002	-0.0712249	-0.964584	2.56435	-0.0302048	-1.05621	2.48581	0.0494047	-0.260523	2.17279	0.113358	-0.575213	2.23177	0.115738	-0.901141	2.58998	0.154399	-0.993582	2.51115	-0.0278412	0.0527822	1.7936	-0.168942	-0.528155	2.07988	-0.115466	-0.427928	2.0449	0.757183	0.257152	2.09725	0.66964	0.257374	2.05844	
-0.012336	-0.278456	2.18531	-0.0186357	-0.0876454	1.96582	-0.0245319	0.100113	1.73435	-0.00283751	0.189287	1.66063	-0.135388	0.000820705	1.79666	-0.20105	-0.19314	1.89938	-0.170908	-0.375949	2.01724	-0.153227	-0.455262	2.06798	0.196479	0.0799294	1.90411	0.373217	0.127419	1.96078	0.593062	0.209189	2.03496	0.686606	0.226029	2.07011	-0.0786092	-0.290826	2.12339	-0.0781955	-0.572179	2.15886	-0.0720089	-0.913609	2.50424	-0.0313429	-1.00784	2.42509	0.0542839	-0.257135	2.1768	0.11814	-0.581062	2.24846	0.118836	-0.912315	2.60329	0.157078	-1.00697	2.52401	-0.0230976	0.0537899	1.79458	-0.161465	-0.539796	2.09136	-0.111366	-0.433866	2.05465	0.761604	0.252608	2.10758	0.688659	0.256716	2.0724	
-0.0107856	-0.278594	2.18664	-0.0176916	-0.08731	1.96658	-0.0234275	0.100711	1.73487	-0.00161119	0.189448	1.6609	-0.134514	0.0011775	1.7978	-0.198777	-0.187266	1.89855	-0.169016	-0.378536	2.01839	-0.148043	-0.455615	2.06757	0.197426	0.0800534	1.9048	0.371802	0.127064	1.96031	0.591782	0.207804	2.03452	0.688702	0.221604	2.07094	-0.0770721	-0.291418	2.12469	-0.0787543	-0.622079	2.22519	-0.0719367	-0.965115	2.56917	-0.031333	-1.05931	2.48998	0.0557963	-0.256842	2.17818	0.119015	-0.581404	2.24939	0.118452	-0.912629	2.60463	0.156665	-1.00756	2.52519	-0.0220422	0.0542846	1.79513	-0.147691	-0.540211	2.08754	-0.127763	-0.434328	2.0815	0.766295	0.252616	2.10675	0.672868	0.25019	2.06357	
-0.0100264	-0.277571	2.18837	-0.0161701	-0.0866123	1.9679	-0.0210885	0.101302	1.73563	0.00011945	0.189446	1.66132	-0.133711	0.00152673	1.79899	-0.199212	-0.186443	1.89919	-0.167452	-0.377866	2.01949	-0.148598	-0.456027	2.06893	0.197948	0.0797112	1.90492	0.370921	0.125785	1.95978	0.590959	0.205377	2.03373	0.686842	0.220601	2.06915	-0.0765226	-0.290395	2.12679	-0.0756714	-0.622682	2.22656	-0.0708736	-0.966482	2.57041	-0.0305143	-1.06109	2.49121	0.0567409	-0.255835	2.17957	0.125174	-0.588543	2.2672	0.118604	-0.923911	2.61918	0.156594	-1.0192	2.53976	-0.0199402	0.0549111	1.79599	-0.15705	-0.542093	2.09045	-0.105349	-0.433623	2.05014	0.764681	0.256421	2.11079	0.668882	0.247514	2.06185	
-0.00923039	-0.278659	2.18839	-0.0152557	-0.0866815	1.96788	-0.0202658	0.102081	1.73533	0.00240819	0.190033	1.66111	-0.132838	0.00218555	1.80008	-0.198996	-0.185617	1.90299	-0.165372	-0.381654	2.02495	-0.14944	-0.452869	2.07153	0.199337	0.0787286	1.90528	0.372894	0.122954	1.96002	0.592236	0.204078	2.03305	0.690035	0.215951	2.06786	-0.0759054	-0.291178	2.12671	-0.0759594	-0.621863	2.22652	-0.0709841	-0.966286	2.57016	-0.030998	-1.06121	2.4906	0.0576607	-0.257224	2.17964	0.123784	-0.590075	2.26649	0.11748	-0.925013	2.61923	0.171426	-1.01949	2.66297	-0.0190722	0.0554552	1.79579	-0.153335	-0.534803	2.0944	-0.104412	-0.428559	2.04502	0.770765	0.250565	2.11091	0.654458	0.241295	2.05387	
-0.00892273	-0.27909	2.18834	-0.0142476	-0.0866285	1.9682	-0.018537	0.102368	1.7358	0.00441951	0.190314	1.66163	-0.131827	0.00268988	1.80078	-0.19877	-0.180581	1.90072	-0.165035	-0.383293	2.02763	-0.151735	-0.458419	2.07421	0.201169	0.0783312	1.90595	0.373798	0.122281	1.95994	0.592744	0.203325	2.03303	0.690843	0.21598	2.06782	-0.0755218	-0.291402	2.12664	-0.0739201	-0.62474	2.22993	-0.0709199	-0.969444	2.57384	-0.0310978	-1.06464	2.49407	0.0578871	-0.257816	2.17959	0.12202	-0.58537	2.25867	0.117162	-0.918905	2.61325	0.15463	-1.01483	2.53324	-0.0175495	0.0557096	1.79622	-0.168672	-0.542704	2.10476	-0.109422	-0.462114	2.07154	0.768528	0.246402	2.10472	0.674066	0.243675	2.06145	
-0.00818654	-0.278516	2.1892	-0.013348	-0.0865946	1.96851	-0.0172633	0.101939	1.73561	0.00572255	0.189978	1.66149	-0.13114	0.00274601	1.801	-0.19708	-0.179958	1.89929	-0.164165	-0.383656	2.02726	-0.148403	-0.452258	2.0689	0.202138	0.0780507	1.90613	0.375157	0.121924	1.96009	0.593693	0.203278	2.03289	0.690161	0.216863	2.06915	-0.0749416	-0.290821	2.12752	-0.0747537	-0.623713	2.2285	-0.0707821	-0.969052	2.57224	-0.0310259	-1.06456	2.49255	0.0587751	-0.257234	2.18047	0.127496	-0.5908	2.27034	0.120516	-0.927603	2.62234	0.174171	-1.02304	2.66601	-0.0164023	0.0554585	1.7962	-0.157272	-0.533333	2.0912	-0.125645	-0.436195	2.08657	0.770864	0.236544	2.10345	0.69708	0.247991	2.0712	
-0.00952263	-0.277842	2.18942	-0.0131936	-0.0862999	1.96866	-0.0161946	0.101947	1.73552	0.00714329	0.189893	1.66125	-0.130075	0.00276052	1.80107	-0.19635	-0.182942	1.89996	-0.163488	-0.385092	2.02772	-0.146162	-0.462181	2.07354	0.203638	0.0779699	1.90652	0.375798	0.121299	1.96073	0.593811	0.202922	2.03351	0.691767	0.216866	2.07102	-0.0764226	-0.289661	2.12752	-0.0744717	-0.624536	2.22946	-0.0713552	-0.969945	2.57365	-0.0315521	-1.06576	2.49405	0.0575623	-0.257053	2.18087	0.12434	-0.586276	2.25949	0.11837	-0.920544	2.61432	0.155799	-1.01708	2.53448	-0.0155837	0.0555288	1.79618	-0.148453	-0.547176	2.09834	-0.125839	-0.430533	2.08341	0.76927	0.244904	2.10434	0.676916	0.244452	2.06221	
-0.00803083	-0.27776	2.18981	-0.0126971	-0.0862017	1.96886	-0.0161796	0.102027	1.73557	0.00770593	0.189703	1.66119	-0.129415	0.00297784	1.80113	-0.195303	-0.183401	1.90087	-0.163249	-0.38528	2.02723	-0.145665	-0.457076	2.07048	0.204543	0.0779184	1.9069	0.376627	0.121209	1.96097	0.594216	0.202957	2.03411	0.690299	0.216986	2.0694	-0.0748838	-0.289762	2.12799	-0.0744677	-0.624782	2.23019	-0.071084	-0.970409	2.57459	-0.031232	-1.06639	2.49487	0.059012	-0.25683	2.18118	0.12405	-0.587906	2.26041	0.118719	-0.921998	2.61581	0.156197	-1.01868	2.53585	-0.015336	0.0556052	1.79626	-0.152144	-0.542937	2.09693	-0.125597	-0.43464	2.0872	0.770276	0.243529	2.10211	0.695194	0.24974	2.07553	
-0.00758616	-0.278633	2.18943	-0.0119528	-0.0862744	1.96883	-0.0154724	0.102462	1.73573	0.00834639	0.189956	1.66127	-0.128827	0.00300717	1.80158	-0.194351	-0.18355	1.90219	-0.162854	-0.385643	2.02791	-0.144854	-0.455985	2.07061	0.205647	0.0781535	1.9072	0.377217	0.12073	1.96144	0.594277	0.202887	2.03449	0.690217	0.216673	2.06921	-0.0744055	-0.290571	2.12765	-0.0742033	-0.624851	2.23013	-0.0711611	-0.970529	2.57497	-0.071058	-1.06578	2.58111	0.0594213	-0.25778	2.18071	0.123643	-0.587348	2.25959	0.117533	-0.921991	2.61496	0.155084	-1.01881	2.53477	-0.0146695	0.0559095	1.79636	-0.148399	-0.540295	2.09404	-0.0995695	-0.435129	2.04727	0.769057	0.240736	2.10812	0.677862	0.246281	2.06671	
-0.00655068	-0.279756	2.18913	-0.0111277	-0.0862209	1.96909	-0.0148271	0.103307	1.73629	0.00882321	0.190247	1.66148	-0.128544	0.00330887	1.80204	-0.194417	-0.182772	1.90381	-0.162645	-0.386292	2.02932	-0.142784	-0.444704	2.06613	0.205989	0.0781466	1.90746	0.377942	0.12006	1.96218	0.594838	0.201946	2.0351	0.691507	0.215709	2.0718	-0.07322	-0.292054	2.12721	-0.0742448	-0.624923	2.23086	-0.0708039	-0.971469	2.57519	-0.0707217	-1.06694	2.58059	0.0603109	-0.258536	2.18055	0.123326	-0.587175	2.25963	0.117104	-0.921578	2.61554	0.154659	-1.01844	2.53501	-0.0139919	0.0564887	1.79681	-0.14316	-0.52884	2.08711	-0.0972614	-0.418734	2.03635	0.770944	0.246227	2.11258	0.656011	0.241257	2.05493	
-0.0065531	-0.279373	2.19005	-0.0107019	-0.0856977	1.97021	-0.0142631	0.10424	1.73797	0.00920145	0.191292	1.66319	-0.128132	0.00400529	1.80341	-0.193866	-0.184041	1.90692	-0.162947	-0.386972	2.03081	-0.149199	-0.464049	2.07946	0.206892	0.0789211	1.90884	0.377387	0.120426	1.96311	0.594124	0.201988	2.03594	0.691802	0.217147	2.07461	-0.0731866	-0.291439	2.12814	-0.0738221	-0.624798	2.23157	-0.0710001	-0.971484	2.57584	-0.0310549	-1.06774	2.4954	0.0602392	-0.258348	2.18149	0.129146	-0.592522	2.27206	0.117831	-0.929266	2.62579	0.172579	-1.02252	2.66869	-0.0134445	0.0573423	1.79833	-0.157069	-0.552006	2.11143	-0.123047	-0.432928	2.08579	0.769329	0.244379	2.10929	0.661427	0.242567	2.06165	
-0.00671136	-0.278235	2.19069	-0.0102938	-0.0851097	1.97088	-0.0136697	0.104692	1.73885	0.00921873	0.191785	1.66401	-0.127998	0.00501523	1.80366	-0.194481	-0.181885	1.90467	-0.163072	-0.385437	2.03007	-0.144883	-0.461316	2.07678	0.206989	0.0792296	1.90965	0.376279	0.121348	1.96331	0.592389	0.202409	2.03746	0.687961	0.217898	2.07569	-0.0734169	-0.289824	2.12891	-0.0743189	-0.624069	2.23191	-0.0716399	-0.971068	2.57588	-0.0316746	-1.06752	2.49544	0.0601107	-0.257538	2.18198	0.126748	-0.589337	2.2685	0.118027	-0.926438	2.62198	0.173384	-1.02178	2.66709	-0.0129113	0.0578493	1.79915	-0.144818	-0.551493	2.10331	-0.102516	-0.438507	2.05684	0.771783	0.246463	2.11998	0.724682	0.181553	2.06963	
-0.0070444	-0.277133	2.19135	-0.0101437	-0.0844015	1.97165	-0.0132193	0.105127	1.73968	0.00937706	0.192321	1.66479	-0.127838	0.00569869	1.80368	-0.1942	-0.182301	1.90467	-0.163268	-0.385469	2.03027	-0.147814	-0.444845	2.06756	0.206452	0.0800311	1.90974	0.375686	0.1219	1.96378	0.591554	0.202544	2.0382	0.686723	0.218757	2.07578	-0.073522	-0.288788	2.12983	-0.0746034	-0.624933	2.23387	-0.071681	-0.972188	2.57755	-0.031591	-1.06874	2.49717	0.0595965	-0.256411	2.18252	0.126844	-0.592349	2.27344	0.117646	-0.92971	2.62662	0.171743	-1.02219	2.6687	-0.01254	0.0583688	1.79996	-0.155933	-0.528317	2.08945	-0.125198	-0.415733	2.07674	0.769455	0.246943	2.1157	0.718161	0.182216	2.07218	
-0.00714217	-0.276544	2.19143	-0.0101377	-0.0841159	1.97203	-0.0130945	0.105081	1.74042	0.00945305	0.192458	1.6656	-0.127844	0.00605301	1.80335	-0.194285	-0.17835	1.90154	-0.163686	-0.381148	2.02735	-0.151507	-0.457611	2.07513	0.206263	0.0801765	1.9099	0.375696	0.122229	1.96418	0.591014	0.202788	2.03934	0.687041	0.218558	2.07745	-0.0733671	-0.288005	2.13008	-0.0745489	-0.625043	2.23426	-0.0713616	-0.972895	2.57728	-0.070628	-1.06665	2.58107	0.0593031	-0.25601	2.18242	0.125312	-0.586296	2.26401	0.117729	-0.922723	2.61802	0.155546	-1.02005	2.53739	-0.012421	0.0584214	1.8006	-0.162022	-0.547017	2.10623	-0.112834	-0.461189	2.07106	0.765975	0.244029	2.10863	0.726291	0.181396	2.07608	
-0.00813428	-0.276105	2.19079	-0.0105309	-0.0838214	1.97155	-0.0131663	0.10529	1.73982	0.00937373	0.19278	1.66509	-0.127725	0.00624029	1.80262	-0.192909	-0.182899	1.90376	-0.162974	-0.385414	2.0297	-0.150887	-0.445668	2.06947	0.205656	0.0805307	1.9093	0.375969	0.122939	1.96488	0.59111	0.202893	2.04044	0.687178	0.219011	2.07912	-0.0743542	-0.287743	2.12928	-0.0747894	-0.624186	2.23363	-0.0715734	-0.971934	2.57665	-0.0312436	-1.06862	2.49631	0.0582962	-0.25549	2.18182	0.125345	-0.589694	2.26854	0.117764	-0.926633	2.62196	0.172984	-1.02153	2.66836	-0.0125393	0.0586406	1.80007	-0.161839	-0.531211	2.09024	-0.126529	-0.418685	2.07871	0.770072	0.246455	2.11521	0.724593	0.181622	2.07669	
-0.00668911	-0.275415	2.19067	-0.0106219	-0.0835178	1.97152	-0.0139909	0.10534	1.73977	0.00868366	0.192913	1.66507	-0.128098	0.00659491	1.80208	-0.193413	-0.184452	1.90426	-0.162896	-0.386627	2.03034	-0.147664	-0.463752	2.0785	0.205007	0.0810258	1.90844	0.375658	0.124081	1.96458	0.590812	0.203501	2.04024	0.685389	0.218636	2.07697	-0.0728359	-0.287332	2.12934	-0.0750733	-0.624615	2.2347	-0.0711121	-0.972455	2.5776	-0.0708029	-1.06735	2.58099	0.0596603	-0.254646	2.18148	0.125766	-0.58825	2.26718	0.117108	-0.924896	2.62083	0.172785	-1.0205	2.66617	-0.0130876	0.0587289	1.80002	-0.156747	-0.550246	2.10479	-0.123076	-0.432386	2.08478	0.76259	0.243448	2.10863	0.719936	0.181988	2.0746	
-0.00635387	-0.27634	2.18994	-0.011758	-0.0836851	1.97114	-0.0168933	0.105336	1.73944	0.00725936	0.19287	1.66507	-0.128438	0.00639984	1.802	-0.192905	-0.184985	1.90516	-0.162852	-0.386473	2.03023	-0.146739	-0.460234	2.07578	0.20422	0.081097	1.90771	0.375218	0.12446	1.96412	0.590464	0.203691	2.03934	0.68551	0.219952	2.07729	-0.072313	-0.288676	2.12858	-0.0753735	-0.625618	2.23605	-0.0709526	-0.974533	2.57782	-0.071468	-1.06515	2.58198	0.0598193	-0.255197	2.18078	0.123568	-0.588716	2.26765	0.117225	-0.925914	2.62077	0.172464	-1.02223	2.66565	-0.0155059	0.0587016	1.79966	-0.153129	-0.544132	2.10475	-0.107985	-0.43984	2.06399	0.764017	0.238637	2.11268	0.720716	0.181752	2.07568	
