-157.056818	-29.490991	-43.897746	-123.354740	-44.504412	-40.920556	
-156.659744	-29.402704	-43.758454	-123.333674	-44.464261	-40.899446	
-156.587433	-29.627341	-44.067268	-123.118553	-44.633941	-40.996224	
-156.560848	-29.662502	-43.710152	-123.499282	-44.674049	-40.901298	
-155.100270	-29.560850	-43.896193	-122.802337	-44.374503	-41.194135	
-156.200951	-29.193100	-43.113142	-122.434440	-44.474746	-40.790618	
-156.882548	-29.377179	-42.205609	-124.216188	-44.453657	-40.458290	
-158.284796	-29.960330	-41.929292	-124.986537	-44.486953	-40.318340	
-156.445447	-29.825796	-42.322976	-124.909419	-44.494653	-40.579773	
-157.775382	-30.230447	-41.345692	-124.530926	-44.700597	-40.250477	
-157.065906	-29.948501	-41.411447	-123.986671	-44.594941	-40.342462	
-155.219779	-29.883429	-41.650255	-123.572174	-44.476108	-40.722093	
-154.512658	-29.688341	-41.937876	-123.130056	-44.560258	-40.859754	
-153.142807	-29.666994	-41.839886	-122.464536	-44.406839	-41.217240	
-152.536497	-29.797178	-42.609426	-123.100745	-44.694516	-41.312741	
-151.524352	-29.756952	-43.126561	-122.947769	-44.400148	-41.581398	
-151.345136	-29.911353	-43.595280	-123.118248	-44.366549	-41.696748	
-153.904008	-29.853471	-44.326669	-122.567513	-44.774576	-41.471596	
-153.214128	-29.533031	-43.705652	-122.760482	-44.592457	-41.307828	
-153.585814	-29.392142	-43.554281	-122.330176	-44.649356	-41.199754	
-153.875985	-29.401316	-43.376076	-122.825242	-44.666909	-41.060267	
-153.092106	-29.506445	-43.607624	-123.373510	-44.438588	-41.204534	
-152.380661	-29.618232	-43.816874	-123.292609	-44.419332	-41.376040	
-153.563528	-29.621743	-44.153027	-123.336364	-44.594255	-41.264093	
-151.096312	-30.467554	-45.104757	-123.100380	-44.561562	-41.998197	
-154.785894	-29.491266	-43.994413	-123.295395	-44.591905	-41.026813	
-155.341475	-29.604865	-43.882524	-123.434586	-44.590522	-40.936193	
-154.453262	-31.467554	-44.891101	-126.501934	-44.467936	-41.596711	
-173.778788	-71.958612	-48.990370	-138.911236	-45.582461	-45.712511	
-194.089015	-112.809189	-49.342313	-149.462775	-43.137692	-45.368929	
-185.347238	-161.089014	-71.363763	-188.481538	-42.903337	-48.473828	
-176.765588	-198.558980	-87.740151	-213.556270	-45.042111	-50.644715	
-190.266811	-240.646652	-120.432336	-277.824482	-48.292199	-55.913124	
-43.379481	-217.132728	-105.080376	-227.865419	-44.217517	-47.593655	
-36.724506	-215.858618	-104.465558	-228.392878	-44.444226	-47.491426	
-35.138048	-215.256182	-104.556538	-229.028413	-44.413814	-47.588049	
-35.408068	-215.536656	-104.265815	-229.761917	-44.332374	-47.727624	
-36.192604	-217.282233	-104.766599	-229.978530	-44.329327	-47.992279	
-36.086506	-217.003800	-104.849536	-230.634521	-44.482381	-48.018954	
-35.761636	-216.537901	-105.008623	-231.203536	-44.532019	-47.961355	
-35.554428	-216.926229	-105.180242	-230.606095	-44.487347	-47.933508	
-35.434238	-218.397951	-105.710996	-230.661995	-44.387809	-47.973500	
-35.358435	-218.144664	-105.176524	-229.708354	-44.321546	-47.892096	
-35.372382	-218.165341	-105.461154	-229.865546	-44.295958	-47.855024	
-35.619374	-219.329041	-105.725325	-230.571113	-44.300575	-47.994720	
-35.434536	-218.643592	-105.335878	-229.288184	-44.235860	-47.831025	
-35.107286	-215.815682	-105.577959	-229.449454	-44.547270	-47.628135	
-35.717190	-219.410164	-105.965347	-229.972234	-44.306327	-47.978393	
-36.036210	-220.117567	-106.306232	-230.425804	-44.320336	-48.078246	
-35.732626	-219.539319	-106.174602	-230.195642	-44.383283	-48.030067	
-35.205720	-217.034719	-106.102564	-230.194394	-44.569212	-47.801355	
-35.275301	-217.301534	-106.100286	-230.514344	-44.588707	-47.831467	
-35.403381	-218.430612	-105.787964	-229.673441	-44.365687	-47.832793	
-35.374763	-218.561085	-106.036259	-230.053328	-44.474245	-47.894305	
-35.523993	-218.011309	-106.052610	-230.570205	-44.518132	-47.843051	
-35.373343	-218.208463	-106.057029	-229.645921	-44.524580	-47.874868	
-35.366534	-218.065017	-106.602760	-231.090102	-44.645928	-47.969464	
-35.323787	-217.299916	-107.023069	-231.385544	-44.808102	-47.949575	
-36.236352	-218.389904	-106.717458	-230.163886	-44.741494	-48.081299	
-35.608108	-217.198038	-106.495468	-230.388219	-44.850374	-47.943097	
-35.491486	-217.162666	-106.568462	-231.428853	-44.777669	-47.997493	
-35.315476	-216.733816	-106.992742	-231.527870	-44.845061	-47.937327	
-37.145300	-208.019131	-104.941059	-227.585043	-45.484999	-46.950049	
-178.146917	-189.493132	-82.619120	-201.292858	-44.885463	-48.631374	
-150.928429	-131.403218	-69.913151	-184.766335	-42.889292	-45.188850	
-189.918692	-129.959423	-56.044589	-158.014873	-42.650391	-45.881304	
-197.307359	-82.780616	-47.680201	-140.734433	-46.298493	-45.895114	
-178.609846	-72.070094	-45.684218	-135.948599	-43.195603	-43.346260	
-162.712527	-50.735014	-46.486787	-127.211781	-43.526097	-43.007062	
-152.897245	-37.931751	-43.566914	-124.936241	-43.647741	-41.955181	
-153.955680	-36.903259	-43.193225	-128.657655	-43.911715	-42.417062	
-157.829995	-33.701291	-44.751200	-130.236175	-43.942840	-42.625314	
-159.475446	-33.021192	-43.664339	-130.110829	-44.160362	-42.319212	
-165.636399	-33.729146	-44.179692	-129.081959	-44.782497	-42.407034	
-162.830252	-32.874431	-43.877795	-129.190505	-44.475735	-42.187833	
-163.285527	-32.986298	-45.702726	-129.052984	-44.320565	-42.206764	
-162.650758	-32.225128	-45.030895	-128.149306	-44.662175	-41.875604	
-163.118242	-33.079552	-43.807138	-129.320932	-44.518994	-42.050354	
-159.230299	-31.788099	-43.201753	-126.785935	-44.316146	-41.229959	
-160.015121	-31.784442	-43.243418	-126.318184	-44.594097	-41.266987	
-158.426876	-31.105670	-44.329873	-125.158641	-44.392229	-41.372562	
-156.306347	-30.252298	-44.573434	-125.928316	-44.325232	-41.402263	
-158.242200	-30.724268	-45.779664	-127.250243	-44.413069	-41.538595	
-160.048938	-31.361894	-44.209691	-127.015270	-44.585629	-41.277978	
-155.015187	-29.969891	-44.515228	-124.876464	-44.283385	-41.000971	
-150.216253	-30.572560	-42.238551	-125.882702	-44.141980	-41.088612	
-152.041526	-33.359181	-41.976715	-124.700548	-43.965824	-41.336271	
-154.853121	-35.565417	-41.518450	-127.580600	-44.131691	-41.452490	
-160.179881	-44.463697	-41.212403	-131.220597	-45.930030	-40.849672	
-174.585794	-66.220155	-42.039648	-151.746042	-45.789739	-47.578970	
-177.092718	-76.790102	-42.297270	-158.109788	-46.753047	-48.901120	
-170.836969	-125.742320	-53.044472	-193.118816	-45.630096	-50.600728	
-131.108595	-99.684513	-43.755647	-151.668138	-47.028997	-49.483194	
-116.289987	-102.922600	-42.670829	-143.176475	-46.765558	-46.628934	
-117.134013	-122.694849	-45.787708	-149.500649	-49.200464	-47.570503	
-101.272357	-165.424629	-42.540487	-143.254708	-55.256180	-44.891420	
-65.474635	-172.704405	-43.479588	-159.232620	-53.996604	-46.034940	
-54.642081	-162.752688	-41.541480	-151.717419	-54.660387	-44.778258	
-43.411190	-165.622626	-42.234122	-145.885155	-55.585072	-42.870947	
-39.196701	-174.739688	-45.245704	-149.890593	-58.748772	-43.547763	
-35.994097	-178.587479	-47.374731	-148.129965	-58.385538	-43.733115	
-35.212868	-181.508527	-47.761257	-150.434492	-59.025732	-43.686114	
-35.310294	-181.313274	-47.381735	-150.379669	-58.869378	-43.535522	
-34.425440	-180.390971	-45.611461	-150.743190	-59.634764	-43.008060	
-33.990367	-180.501860	-45.207283	-151.321516	-59.880843	-42.863784	
-33.240060	-180.007426	-45.867528	-151.519363	-59.768047	-42.905831	
-34.257972	-180.386503	-46.178199	-150.605805	-59.464246	-43.256622	
-34.380616	-180.175132	-46.155545	-150.261734	-59.322269	-43.210990	
-34.513529	-181.386273	-45.907493	-153.358244	-60.141489	-43.227489	
-34.047134	-180.773192	-46.253014	-153.483366	-60.237752	-43.405289	
-33.590501	-180.224347	-45.868818	-153.249063	-59.957894	-43.322545	
-34.072326	-181.218063	-46.439199	-153.014990	-60.016359	-43.385899	
-34.892833	-182.024837	-48.247926	-152.924219	-59.571387	-43.887025	
-33.861350	-180.457648	-47.397609	-152.796799	-59.244161	-43.480605	
-33.290804	-180.339048	-45.560977	-152.541364	-59.742003	-42.947683	
-33.458862	-180.884033	-44.988141	-152.647056	-59.985992	-42.665984	
-33.426222	-180.793695	-45.115336	-152.950366	-59.997490	-42.688572	
-33.208552	-180.077070	-44.924893	-152.659555	-59.840230	-42.656113	
-33.237985	-180.124766	-44.455445	-151.771447	-59.919250	-42.364287	
-33.954398	-180.204213	-44.243466	-150.474414	-59.194280	-42.434847	
-32.955930	-179.969873	-44.734736	-151.689806	-59.764359	-42.406712	
-33.151272	-179.540020	-46.002703	-153.101805	-59.700125	-43.094088	
-32.861524	-179.579169	-45.307321	-152.351389	-59.657877	-42.664223	
-33.175485	-180.274690	-45.438116	-152.922386	-59.924699	-42.789134	
-33.108244	-180.060136	-44.378235	-151.700378	-59.892826	-42.195827	
-33.444125	-179.827851	-44.436682	-150.463703	-59.201660	-42.316437	
-33.183056	-179.975048	-44.603938	-151.854720	-59.698807	-42.370186	
-32.984205	-179.672418	-44.546875	-151.948185	-59.676299	-42.209044	
-32.949960	-179.496575	-44.584436	-151.298648	-59.438016	-42.361677	
-33.129334	-180.094185	-44.609939	-151.389288	-59.695318	-42.384791	
-33.111900	-179.671257	-44.326554	-151.070972	-59.327652	-42.239814	
-33.009042	-179.987312	-44.352497	-151.538609	-59.766972	-42.146183	
-33.028374	-180.057238	-44.591455	-150.901416	-59.609457	-42.163041	
-32.990803	-179.776554	-44.645649	-151.095175	-59.585504	-42.206831	
-33.213503	-179.516066	-44.970510	-151.469340	-59.625417	-42.523110	
-33.114725	-179.465876	-44.913582	-151.123138	-59.506660	-42.331884	
-33.019786	-179.855832	-44.834461	-151.332375	-59.500834	-42.141219	
-32.532024	-178.475565	-44.240954	-151.460299	-59.455615	-41.880431	
-32.552572	-178.633265	-44.577312	-151.606486	-59.410781	-42.013210	
-32.618848	-178.665314	-44.639122	-151.827056	-59.511976	-42.017271	
-32.627443	-178.267745	-44.288488	-151.432202	-59.520695	-41.979856	
-32.698547	-178.878441	-44.428013	-151.400860	-59.745072	-41.863673	
-33.306736	-179.776962	-44.374345	-152.789007	-60.030512	-42.134505	
-33.343167	-179.257481	-44.959090	-151.459701	-59.223685	-42.461559	
-33.673863	-179.290433	-44.712166	-151.860443	-59.304518	-42.426372	
-34.536617	-179.710794	-44.572492	-151.389203	-59.232834	-42.442636	
-34.606185	-179.542081	-44.631203	-151.457056	-59.216908	-42.548094	
-34.714715	-178.879349	-44.907275	-149.867960	-58.172763	-42.472317	
-34.274278	-178.599695	-44.747874	-150.733296	-58.821429	-42.521476	
-36.228519	-177.346804	-42.751524	-151.115602	-58.799266	-41.903874	
-48.009906	-174.371070	-40.882588	-150.858895	-58.020416	-41.785605	
-70.057565	-164.371594	-39.301367	-152.134908	-56.092159	-42.240395	
-111.768880	-168.516981	-39.515109	-154.881294	-58.375801	-44.634766	
-167.108620	-181.783426	-42.281957	-158.928389	-62.206798	-48.569587	
-161.000537	-112.932788	-41.833931	-163.788302	-49.244942	-47.769376	
-135.909428	-87.650315	-42.737426	-157.829844	-45.653448	-45.084371	
-171.299259	-58.458010	-40.430441	-141.566842	-48.148248	-42.269683	
-160.895402	-79.809862	-41.654383	-153.440686	-47.705756	-43.699390	
-169.302875	-49.663735	-40.005033	-146.614501	-46.415566	-42.686650	
-176.868919	-42.875069	-39.573721	-144.747333	-46.926410	-42.692458	
-179.872259	-40.711135	-39.020603	-140.957740	-48.142507	-42.315935	
-293.956894	-184.017025	-45.075808	-193.893099	-79.451885	-54.361377	
-206.546722	-71.424933	-41.234195	-152.426056	-45.892003	-48.268883	
-288.748364	-177.633834	-44.855195	-191.854651	-78.289116	-53.979509	
-191.527876	-55.067253	-40.084218	-143.163726	-44.705524	-45.977539	
-302.303947	-189.905409	-46.041536	-196.970904	-81.129090	-54.983648	
-298.392022	-187.287851	-45.698893	-197.089512	-80.525972	-54.716317	
-302.442589	-191.388663	-46.640771	-200.285765	-81.347360	-55.041811	
-165.521896	-61.671115	-40.426995	-151.298857	-46.447635	-43.808072	
-174.373746	-34.402243	-39.353911	-134.172908	-45.389738	-42.513223	
-150.497259	-56.660161	-42.191349	-137.033040	-46.209556	-45.314624	
-163.408399	-30.519408	-41.807465	-128.592247	-46.380613	-40.512145	
-162.764259	-30.982732	-41.112202	-128.024827	-45.693923	-40.617977	
-166.579284	-29.434939	-40.436287	-128.834259	-45.939717	-39.867804	
-170.076490	-29.780967	-39.897027	-130.177348	-46.093898	-39.714691	
-171.141016	-29.258883	-40.060256	-130.036917	-46.517970	-39.568653	
-166.936236	-29.172134	-40.604882	-128.671212	-45.213940	-39.584550	
-170.135507	-29.113215	-42.113276	-128.644929	-46.924657	-40.094656	
-167.927739	-28.827651	-42.081298	-127.933899	-46.239536	-39.909299	
-169.328594	-28.441151	-41.424869	-127.710091	-46.124934	-39.545177	
-171.534218	-28.275931	-41.374799	-128.732811	-46.338666	-39.574681	
-168.419276	-28.851385	-41.745080	-127.511239	-45.562172	-39.584001	
-168.887644	-28.443418	-41.269409	-127.661111	-45.739068	-39.485776	
-168.718237	-29.031478	-41.573645	-126.947935	-45.767047	-39.626910	
-168.367329	-30.306493	-43.179967	-126.748789	-46.044228	-40.166497	
-170.317468	-29.166049	-42.130236	-128.974553	-45.754563	-39.612962	
-175.028813	-29.254578	-42.605097	-130.385453	-47.346552	-40.284888	
-156.985033	-81.594048	-42.492774	-151.695028	-44.855300	-44.835374	
-182.152088	-38.163250	-47.190241	-148.337855	-48.893503	-43.404576	
-160.038812	-85.540679	-54.742022	-161.815345	-44.017539	-42.326113	
-131.819123	-160.845535	-75.353784	-201.009577	-42.995993	-47.911886	
-137.381731	-215.276639	-97.470126	-250.969505	-46.824381	-54.564033	
-84.071722	-248.636729	-113.646850	-200.875293	-44.106253	-51.279964	
-87.450699	-248.678587	-114.581790	-201.883040	-44.163273	-51.509049	
-95.367174	-250.462487	-115.156261	-202.220477	-44.345537	-51.857099	
-85.935763	-247.211119	-114.721269	-202.419788	-44.184677	-51.501932	
-88.410777	-248.072981	-114.996030	-202.392684	-44.307705	-51.648355	
-40.067832	-243.603267	-115.306926	-202.672425	-47.659515	-50.852481	
-39.815592	-243.677893	-115.107428	-202.714280	-47.506030	-50.678967	
-39.328510	-241.009522	-114.137648	-203.217460	-48.124486	-50.500357	
-39.253497	-239.846162	-114.197485	-203.994250	-47.820451	-50.468933	
-39.504025	-239.734267	-114.432704	-204.152224	-48.070692	-50.542854	
-39.455647	-238.456522	-114.343104	-204.817218	-48.054158	-50.548665	
-39.521370	-239.934104	-114.257804	-203.924554	-47.662026	-50.511575	
-40.244576	-238.304143	-114.507336	-204.941511	-48.801816	-50.854388	
-39.396110	-238.546763	-113.620388	-204.076537	-48.354701	-50.478038	
-39.468935	-238.101574	-113.637255	-204.394623	-48.428516	-50.447283	
-39.282540	-237.579391	-113.757446	-204.911125	-48.274439	-50.315656	
-39.041285	-239.191692	-113.832082	-204.096006	-47.860643	-50.298104	
-39.216490	-237.454915	-113.349860	-204.720363	-48.233044	-50.204894	
-39.355938	-238.178836	-113.831986	-204.599539	-48.379704	-50.358120	
-103.107541	-208.030728	-90.704561	-212.211823	-46.242854	-49.692573	
-291.136320	-284.025224	-113.878412	-248.095615	-49.319995	-59.210199	
-290.233053	-254.779753	-110.418706	-238.571750	-49.418165	-58.551191	
-278.595478	-311.302822	-154.296594	-327.290174	-55.209140	-64.008802	
-241.123396	-213.761226	-82.295056	-237.298942	-46.347081	-55.839395	
-189.976273	-184.059141	-57.114082	-207.770684	-48.664108	-52.439974	
-80.007441	-169.132121	-44.301559	-166.722212	-51.201011	-45.433400	
-36.546392	-169.744965	-41.540347	-148.298076	-54.231082	-41.593348	
-36.889737	-170.492449	-40.855811	-147.919673	-56.319956	-41.743373	
-35.374896	-171.192031	-41.398686	-147.469803	-56.350953	-41.420805	
-35.753022	-170.440082	-41.554782	-148.310982	-56.754907	-41.207695	
-33.897663	-168.226563	-40.824810	-147.266430	-55.997963	-40.906416	
-33.392748	-166.280560	-40.770975	-147.199343	-55.746895	-40.815747	
-34.767037	-166.652424	-40.933722	-146.976841	-55.819169	-41.156795	
-34.164894	-166.525817	-41.137594	-146.669703	-55.291629	-41.285003	
-32.989089	-167.016798	-41.127849	-147.107356	-55.817294	-40.841177	
-33.098785	-166.930108	-41.211335	-147.120897	-55.643580	-40.994088	
-32.879630	-167.327760	-41.098230	-146.961134	-56.234461	-40.734695	
-33.030800	-168.292985	-41.021435	-147.609300	-56.428362	-40.715870	
-33.273525	-167.440921	-40.823121	-148.470356	-56.266895	-40.562188	
-33.780491	-167.277653	-40.845352	-149.132187	-56.355480	-40.610593	
-33.091157	-166.902739	-40.902500	-147.998150	-55.957327	-40.769002	
-33.157210	-166.831353	-40.925079	-148.216793	-56.121019	-40.672905	
-34.188676	-166.087317	-40.705266	-148.431610	-55.585560	-40.659494	
-33.930687	-166.011619	-40.745379	-147.986255	-55.899294	-40.674401	
-33.158345	-166.236464	-41.354338	-147.551513	-55.794127	-40.770284	
-33.359097	-166.271328	-41.416171	-148.766260	-55.843226	-40.660786	
-34.730769	-165.904998	-41.323156	-149.769115	-55.895739	-40.597869	
-33.387574	-165.835781	-41.484795	-148.657556	-55.806803	-40.798944	
-32.973666	-167.016193	-41.299512	-149.069117	-56.259307	-40.693273	
-34.548272	-165.759414	-41.241115	-149.202066	-55.967370	-40.704417	
-34.398500	-165.360393	-41.412771	-148.886242	-55.753793	-40.864407	
-34.956134	-165.366939	-41.545861	-149.595845	-55.924626	-40.856223	
-34.115325	-165.971552	-41.206587	-149.362642	-55.842273	-40.825070	
-33.770009	-166.128890	-41.342279	-148.995622	-55.898270	-40.759783	
-34.534598	-166.316977	-41.163358	-149.299468	-56.019541	-40.599244	
-36.227215	-166.843474	-41.207081	-149.980831	-55.760040	-40.581509	
-38.161976	-166.698070	-41.119289	-151.113693	-55.931608	-40.754756	
-38.844832	-166.796941	-40.713670	-150.827438	-55.794185	-40.740024	
-38.532178	-166.776855	-40.453483	-150.467648	-55.426158	-40.802517	
-46.261653	-166.157940	-40.039035	-150.625514	-54.611426	-41.267540	
-114.572961	-181.097909	-42.675630	-145.809035	-47.133093	-46.033968	
-186.244186	-201.579609	-49.789504	-147.723118	-44.139225	-50.250473	
-198.596702	-182.544008	-51.528431	-108.052367	-44.902574	-49.028713	
-237.407558	-191.634104	-58.810241	-69.736441	-46.939966	-48.339430	
-215.731694	-179.244675	-59.282651	-36.116274	-47.275821	-45.314039	
-192.603300	-150.426270	-53.804924	-32.689505	-48.203833	-42.499812	
-190.086878	-147.525623	-52.268034	-34.008474	-49.641551	-42.053412	
-189.496988	-144.919687	-49.431966	-34.970629	-50.322223	-42.015900	
-188.309177	-144.852915	-49.356201	-36.808450	-50.245916	-41.988855	
-194.587182	-148.357997	-49.415534	-33.790145	-50.791290	-42.315329	
-196.665067	-149.668255	-47.855109	-33.026348	-51.237957	-42.204736	
-198.537185	-151.002370	-47.886577	-32.520639	-51.712141	-42.598666	
-203.763870	-156.171766	-49.003944	-30.755458	-52.554677	-43.197349	
-205.125699	-159.247060	-50.023062	-30.556233	-52.974073	-43.438161	
-206.373894	-157.824186	-49.453591	-30.874708	-52.831526	-43.525703	
-206.061791	-159.257369	-50.125439	-31.202159	-53.049043	-43.504809	
-204.966211	-157.144331	-49.106512	-30.346495	-52.557455	-43.090459	
-206.393342	-158.859666	-49.741645	-30.667874	-52.815601	-43.266089	
-204.949181	-160.616777	-51.073269	-31.319241	-52.918889	-43.221377	
-203.487028	-158.777928	-50.455987	-30.706594	-52.524537	-42.935201	
-202.851169	-157.714696	-50.280806	-30.597548	-52.210549	-42.942104	
-202.390444	-157.958552	-50.201889	-30.550768	-52.432860	-43.018489	
-199.314385	-154.217506	-48.499586	-30.888762	-51.733531	-42.632913	
-199.636059	-153.392396	-48.921720	-30.341695	-51.417201	-42.587675	
-199.003223	-152.989915	-49.040184	-30.104632	-51.402086	-42.478539	
-198.584782	-153.158761	-49.338451	-30.188936	-51.437159	-42.426173	
-199.030010	-152.337558	-48.485423	-29.892457	-51.471949	-42.435173	
-199.490983	-152.154378	-48.375883	-29.809361	-51.457439	-42.391524	
-199.799829	-152.940971	-48.763926	-29.862490	-51.602859	-42.450757	
-201.712502	-155.904688	-49.514524	-30.320461	-52.295803	-42.725207	
-200.795883	-154.464026	-48.678847	-29.954961	-51.956606	-42.567428	
-201.236649	-154.636469	-48.782884	-29.875629	-51.959116	-42.705935	
-200.503090	-154.895576	-49.552369	-30.173373	-51.799804	-42.606073	
-200.853887	-154.906398	-49.324843	-30.150366	-51.837934	-42.687056	
-199.354813	-154.638797	-49.202181	-30.203466	-51.777995	-42.496011	
-199.763193	-154.315406	-49.088414	-30.332728	-51.545988	-42.527724	
-201.290630	-157.421423	-49.957906	-30.463943	-52.348151	-42.799034	
-202.490090	-154.955926	-48.478460	-29.991534	-52.147598	-42.794159	
-202.226592	-155.411839	-48.954852	-30.082147	-52.012709	-42.753000	
-202.685146	-155.100201	-48.756115	-30.179517	-51.941359	-42.806099	
-203.178377	-155.830595	-48.834398	-30.155280	-52.259750	-42.952031	
-203.275771	-155.947723	-49.277340	-30.844785	-52.187074	-43.097209	
-202.806754	-155.884539	-49.259672	-30.773098	-52.084595	-43.029651	
-202.526045	-156.412807	-49.346805	-30.879061	-52.096966	-42.976175	
-202.674226	-156.105013	-48.938729	-30.262407	-52.151605	-42.876943	
-202.870390	-156.033071	-49.054523	-30.581398	-52.067688	-42.933575	
-202.666096	-155.220492	-48.533115	-30.398741	-51.969221	-42.852145	
-203.246064	-156.564513	-48.991518	-30.303040	-52.256909	-42.899908	
-203.322564	-156.332710	-49.004394	-30.769014	-52.127784	-42.982756	
-202.738866	-156.437074	-49.067694	-30.759390	-52.065775	-42.930646	
-202.156274	-156.137109	-49.070380	-30.776880	-52.025221	-42.896626	
-201.822613	-156.091508	-49.033265	-30.395954	-52.102097	-42.812986	
-201.812464	-155.391430	-49.052059	-30.601481	-52.013307	-42.818245	
-202.990024	-155.509792	-48.855144	-30.573020	-52.497171	-43.056157	
-202.703215	-154.272282	-48.393433	-30.554204	-52.507422	-43.043986	
-203.773337	-153.144961	-47.939534	-31.334881	-52.587760	-43.248884	
-200.227244	-151.551969	-48.444060	-30.384157	-51.831207	-42.852670	
-201.238274	-151.188391	-47.611803	-30.709518	-52.067882	-42.945283	
-200.820107	-143.888052	-49.372622	-37.117454	-50.472749	-44.023777	
-235.911376	-198.578883	-60.990313	-50.500792	-46.318318	-46.923606	
-230.339709	-255.481724	-74.904906	-92.794347	-47.091967	-52.431158	
-211.668382	-238.091979	-61.775520	-142.324575	-46.100874	-52.478373	
-117.357227	-192.621139	-48.194086	-129.011345	-46.194580	-48.262595	
-37.217471	-166.882524	-41.892098	-151.846496	-53.888116	-42.917391	
-35.553617	-166.046017	-41.121025	-153.890455	-53.993339	-42.064237	
-34.009853	-168.807545	-41.578860	-153.561039	-54.602361	-42.580633	
-34.543192	-169.014998	-42.510178	-154.106376	-54.766527	-42.864388	
-34.293036	-171.071666	-41.679472	-154.137972	-55.627287	-42.713911	
-35.193898	-170.830985	-42.382731	-155.274592	-55.448264	-43.087092	
-36.071113	-171.994566	-42.148119	-155.874247	-55.720554	-42.909745	
-37.312039	-172.536038	-41.858703	-156.031136	-56.276306	-42.694769	
-38.893484	-171.720847	-42.794257	-157.525732	-55.730199	-42.688897	
-36.613008	-171.345967	-43.240120	-157.612059	-55.619306	-42.619595	
-34.400827	-171.285328	-42.291841	-156.702157	-55.347948	-42.759093	
-34.227766	-170.418015	-42.929840	-156.743668	-55.465712	-42.538157	
-34.281927	-170.551748	-43.944359	-157.036502	-55.427307	-42.716088	
-34.544103	-170.968910	-42.902686	-155.895806	-55.785452	-42.642466	
-34.908831	-171.826535	-42.594454	-155.407171	-56.094398	-42.788790	
-35.293220	-172.206308	-42.703780	-155.395945	-56.129118	-42.766749	
-35.270107	-174.148593	-42.203793	-154.592665	-56.771764	-42.845766	
-35.188879	-173.948769	-43.166990	-155.326486	-56.067842	-43.277635	
-35.395851	-175.234622	-42.885647	-155.832752	-56.975919	-43.248187	
-35.206428	-174.607713	-43.216824	-155.963150	-56.521447	-43.301153	
-34.386569	-174.139669	-42.473047	-155.542562	-56.699393	-42.762989	
-34.726630	-174.102985	-42.972662	-155.871073	-56.154752	-43.185945	
-35.114376	-173.757290	-42.754680	-155.579815	-56.739643	-42.867139	
-35.282600	-173.823051	-42.893711	-155.949439	-56.324852	-43.013509	
-34.581843	-174.600613	-42.578991	-155.785104	-56.741314	-42.763945	
-34.558371	-175.042362	-42.643435	-155.951476	-56.758368	-42.790589	
-34.144641	-173.959166	-42.833458	-155.594313	-56.261793	-42.650464	
-33.969404	-174.304831	-42.490286	-155.378427	-56.644238	-42.519042	
-33.897229	-173.964485	-42.688565	-155.661298	-56.373594	-42.504079	
-34.150718	-174.018296	-43.217782	-155.960379	-56.445588	-42.661029	
-34.276396	-174.599126	-43.225148	-156.392357	-56.649883	-42.743170	
-34.394963	-174.521561	-43.663328	-156.692463	-56.601037	-42.814868	
-34.562453	-174.300893	-43.831014	-156.611054	-56.431252	-42.893175	
-34.551680	-174.945813	-43.008439	-156.499346	-57.228224	-42.583151	
-34.305893	-175.107277	-42.883708	-156.459883	-57.287255	-42.542673	
-34.317200	-174.826313	-43.210734	-156.342342	-56.788384	-42.729879	
