-110.367275	-426.191522	-30.312164	-68.091601	-107.131922	-196.065820	-179.311526	-46.506305	-60.035660	-383.603383	-125.975790	-70.287681	-97.860632	-34.250792	-31.688136	
-40.459248	-426.527429	-25.246304	-55.302385	-103.010024	-203.768968	-185.055955	-38.068001	-60.234652	-378.832571	-111.195122	-68.356865	-108.323875	-36.011239	-32.091273	
-34.887391	-435.954834	-24.897843	-51.602946	-103.727323	-205.124798	-187.275944	-35.849791	-60.272239	-395.072674	-117.794581	-70.562119	-108.996707	-35.970060	-31.969213	
-26.196732	-414.993277	-25.764263	-41.345018	-90.698625	-196.834546	-174.929096	-31.990704	-55.086727	-389.407374	-117.840944	-66.587255	-107.012947	-35.548870	-30.856877	
-23.978932	-406.717985	-25.386086	-38.404310	-87.202372	-193.694127	-171.582587	-33.053168	-54.856537	-375.094794	-104.784427	-61.834716	-100.850547	-34.481272	-30.394167	
-23.056606	-386.413700	-26.072550	-36.158901	-81.744912	-185.950782	-166.115580	-35.865413	-56.242938	-337.348848	-81.901836	-54.279696	-90.319110	-33.756921	-30.573523	
-25.060162	-368.168993	-27.762336	-36.648306	-79.349456	-178.464515	-162.079269	-41.423297	-59.205399	-294.831848	-58.440960	-47.520217	-77.938760	-33.037082	-31.397073	
-28.566893	-338.053926	-26.109490	-35.044259	-74.091551	-166.552786	-150.117806	-48.659231	-57.816414	-239.385833	-38.386737	-39.533200	-67.907215	-32.031886	-30.855827	
-32.462746	-331.999620	-27.182083	-35.717476	-74.123571	-162.822113	-148.131619	-52.335019	-58.961966	-224.694408	-34.319433	-38.283138	-63.611248	-31.983985	-31.380009	
-32.053688	-340.604909	-27.740029	-36.230518	-75.286593	-164.840852	-147.938219	-47.628323	-57.585762	-241.833156	-37.595790	-39.411458	-66.512762	-32.033785	-31.258540	
-33.668101	-334.580271	-27.540871	-35.737499	-74.523448	-162.104490	-145.909704	-50.409283	-57.830320	-228.286211	-34.632150	-38.087605	-64.255414	-31.969752	-31.343123	
-40.054915	-341.350204	-29.401236	-35.907666	-77.800361	-164.430508	-149.664354	-57.235323	-62.083839	-219.765536	-31.199788	-38.434609	-59.953902	-31.812466	-32.825128	
-39.478938	-368.437194	-30.449598	-37.665389	-84.084494	-174.716410	-156.722842	-54.511581	-63.686178	-245.510325	-34.241956	-41.362563	-63.255407	-31.791865	-33.119263	
-38.574286	-384.278308	-30.340751	-38.999797	-87.851542	-180.871100	-161.113634	-52.838366	-63.995940	-261.869720	-37.347892	-43.311732	-66.281618	-31.781881	-32.940106	
-37.094543	-372.120634	-29.117396	-38.673767	-85.393753	-177.168345	-159.691885	-54.792923	-63.572363	-249.512243	-36.041459	-42.110169	-65.190732	-31.794962	-32.452089	
-36.262314	-354.702896	-28.375807	-39.481971	-81.764630	-170.636712	-154.801590	-55.085527	-61.371463	-233.901317	-34.231546	-40.112583	-64.642108	-31.981962	-31.437838	
-62.581323	-252.157747	-30.673231	-27.827148	-54.029913	-144.427554	-123.453225	-61.508829	-48.541927	-171.323254	-38.547769	-32.336865	-66.539536	-31.983018	-29.410582	
-108.482604	-272.518079	-31.486306	-40.421421	-65.757923	-163.787357	-128.726831	-79.650062	-53.141271	-159.221121	-34.012522	-32.905700	-66.143268	-32.252968	-28.916210	
-132.776804	-314.578466	-33.762387	-54.106042	-80.017368	-185.088854	-140.986131	-87.669106	-57.712567	-177.240259	-36.022454	-35.366072	-72.011274	-32.468946	-29.975313	
-128.737710	-321.497771	-36.341916	-55.280803	-81.375939	-191.489299	-142.219040	-85.138469	-57.018421	-189.087778	-39.204475	-36.558823	-76.820914	-32.635415	-30.552090	
-121.982587	-328.533375	-38.161478	-54.839251	-83.326414	-196.780101	-144.899269	-82.950086	-57.082471	-201.475984	-42.870671	-38.106192	-80.615771	-32.762178	-30.911868	
-92.655535	-321.143221	-44.557159	-44.499692	-77.333287	-194.495844	-143.000006	-74.371476	-54.877606	-213.574843	-50.182375	-39.406206	-84.807794	-33.229991	-31.689003	
-119.397178	-413.053067	-45.863434	-74.326484	-107.707322	-225.625707	-171.644355	-75.852244	-61.420502	-297.153671	-72.727547	-51.862903	-101.021337	-33.281483	-33.423461	
-475.477005	-488.235690	-71.990168	-175.227278	-163.848420	-269.427832	-221.805307	-144.068631	-84.848870	-302.767815	-84.562214	-64.511271	-110.225444	-34.817934	-36.730001	
-418.483345	-451.335139	-68.559331	-160.666061	-149.714220	-260.544333	-207.732193	-148.490463	-83.046399	-238.968324	-54.036374	-51.616793	-102.817112	-35.164596	-36.217515	
-383.892722	-284.825114	-67.370050	-69.860232	-72.835836	-154.233284	-110.024764	-135.363678	-57.390797	-86.408410	-35.503158	-28.258374	-50.553075	-34.895465	-32.724635	
-1515.341276	-267.144200	-180.596098	-134.305131	-71.971998	-99.853694	-99.814856	-253.021744	-67.490394	-38.103112	-84.345421	-30.344048	-49.888352	-39.283921	-34.990832	
-2973.519444	-275.496544	-343.838511	-270.567029	-70.379510	-86.504350	-101.608814	-377.568009	-78.090599	-32.829689	-183.962634	-35.670486	-71.213691	-41.881861	-36.127139	
-3521.279894	-279.079155	-409.471578	-324.866869	-67.228175	-83.830234	-107.426371	-422.759226	-82.947712	-33.088290	-234.318929	-39.545677	-86.381584	-42.788377	-36.935476	
-3423.201014	-295.916483	-395.138078	-315.528313	-71.065940	-89.611255	-109.664285	-420.977221	-84.619177	-31.873607	-218.451676	-39.129476	-84.015267	-43.744923	-37.033589	
-2528.662015	-321.338481	-285.045019	-236.776486	-83.114524	-118.309630	-108.624260	-363.654927	-82.424319	-28.115197	-132.966299	-35.040318	-57.779594	-43.741179	-36.302936	
-1622.892319	-350.970577	-189.431275	-178.271506	-96.716578	-159.076306	-111.246901	-303.965597	-78.926618	-30.479863	-78.405896	-33.028710	-39.724112	-42.487291	-35.563391	
-1046.911045	-304.538764	-127.189381	-118.361325	-81.506259	-146.931096	-109.518034	-232.299161	-70.247343	-39.378861	-56.903469	-30.756880	-40.467960	-38.919740	-34.658818	
-499.801463	-267.579562	-68.916538	-67.517832	-68.826293	-140.696426	-113.800405	-157.495602	-62.515072	-65.425296	-40.173492	-29.757003	-45.815679	-35.374431	-33.291782	
-262.979897	-265.840003	-41.017606	-50.919308	-69.009170	-146.218306	-124.716421	-126.395274	-62.193087	-90.740527	-31.107357	-30.687146	-46.871182	-33.056789	-31.676454	
-176.740094	-306.840277	-33.143618	-53.712263	-81.411074	-164.859056	-141.864442	-114.857872	-67.164651	-122.058742	-29.212335	-33.326613	-49.697140	-32.295822	-31.289180	
-113.078379	-287.236844	-29.798221	-41.973942	-72.562565	-155.567652	-137.662421	-96.474148	-62.826311	-129.164516	-27.301246	-32.495050	-51.233021	-32.032891	-31.094419	
-57.404223	-293.967566	-26.496312	-35.250566	-68.650161	-156.580208	-138.425428	-73.183110	-58.358701	-159.762061	-28.252679	-33.071426	-58.258858	-31.893216	-30.377078	
-38.819370	-290.152859	-26.521715	-31.218669	-62.950332	-156.924458	-134.618729	-59.737477	-53.235028	-178.747464	-32.193398	-33.132849	-66.033123	-31.954652	-29.803819	
-32.253810	-285.600953	-26.562481	-29.007019	-59.206495	-154.394123	-132.211586	-52.636718	-50.685900	-190.989615	-35.517483	-33.383675	-69.499000	-31.940679	-29.796790	
-31.495643	-280.600030	-26.281355	-28.230733	-57.520470	-151.352710	-130.709742	-51.169293	-50.030507	-191.417119	-36.098904	-33.179906	-69.158296	-31.902401	-29.871197	
-31.057658	-274.207607	-25.788810	-27.850759	-55.743610	-147.455582	-128.499410	-49.920537	-49.321353	-190.064603	-36.390743	-32.828330	-68.210871	-31.868656	-29.907883	
-31.405330	-274.603280	-25.478849	-28.231919	-56.375029	-147.452386	-129.050097	-50.983194	-49.882358	-187.718827	-35.402195	-32.811890	-67.021373	-31.863851	-29.842283	
-31.481544	-272.194160	-25.090281	-28.389104	-56.055705	-145.176709	-128.337739	-50.796658	-50.003705	-186.699277	-35.155758	-32.719113	-65.627283	-31.854092	-29.949853	
-33.208440	-267.714484	-25.159013	-28.597479	-55.393104	-143.354690	-126.478504	-51.896662	-49.681161	-180.303885	-34.324811	-32.170782	-64.802614	-31.868252	-29.952894	
-31.700657	-270.088307	-25.044451	-28.699064	-55.526033	-144.686740	-126.908936	-50.796666	-49.448443	-184.051567	-35.011299	-32.440899	-65.811707	-31.886531	-29.787836	
-34.435189	-273.773620	-24.942066	-29.515538	-57.810954	-145.484192	-128.906290	-54.275471	-51.208733	-178.488580	-32.664831	-32.388498	-63.404639	-31.864765	-29.977079	
-38.556746	-261.938999	-25.388317	-29.626718	-55.645087	-142.007050	-125.486403	-56.920194	-50.477086	-165.892645	-31.675599	-31.476718	-61.876381	-31.901925	-29.901950	
-42.566164	-253.878243	-25.602731	-30.251481	-54.626156	-139.627683	-123.706092	-59.792492	-50.520540	-156.455986	-30.737272	-31.033472	-59.876975	-31.945310	-29.857717	
-47.868635	-258.378718	-25.883785	-31.286406	-56.630774	-141.067674	-124.136854	-63.286848	-51.407642	-150.374686	-29.222099	-30.712290	-58.920207	-31.963429	-29.970493	
-58.176827	-244.208498	-27.269235	-31.198484	-54.050662	-137.291889	-120.223336	-67.441415	-50.545066	-136.750358	-28.828805	-29.867753	-57.478752	-32.005017	-30.115013	
-50.404784	-242.727068	-27.036367	-30.262552	-53.230434	-137.745171	-122.293716	-64.610543	-50.676062	-144.720293	-29.937081	-30.546800	-58.188759	-31.963255	-29.946956	
-40.588087	-277.958227	-25.889394	-36.643649	-62.854489	-147.697009	-134.324945	-62.297767	-56.171426	-168.285567	-30.974458	-33.713034	-58.602589	-32.503548	-30.436216	
-41.914559	-278.732706	-25.355703	-37.859499	-63.231111	-150.480609	-134.136416	-63.355695	-55.748465	-165.426565	-30.862272	-33.522958	-60.184718	-32.593924	-30.040516	
-40.479535	-278.389341	-24.753651	-36.439102	-62.492352	-153.124918	-133.871481	-62.562905	-54.740139	-166.908653	-31.271317	-33.371305	-62.421076	-32.493513	-29.561718	
-36.883251	-289.684996	-24.637847	-35.777532	-65.021384	-156.996215	-137.979154	-60.449690	-55.476962	-179.098447	-32.315215	-34.398405	-64.381321	-32.420686	-29.488016	
-34.051335	-284.246120	-24.564887	-34.103978	-61.929148	-156.207126	-134.373734	-57.298680	-52.945743	-180.258673	-33.177832	-33.887142	-66.373733	-32.337113	-29.017753	
-32.922952	-288.403573	-24.585525	-34.712104	-62.647939	-159.228392	-135.173643	-56.201745	-52.596807	-184.800732	-34.060307	-34.313212	-68.590187	-32.414394	-28.851837	
-32.739188	-295.711486	-24.417449	-35.328600	-65.153348	-161.125341	-138.623171	-56.582920	-54.033030	-190.016721	-34.434354	-35.096900	-68.646354	-32.458410	-29.009359	
-31.606403	-299.421979	-24.299365	-36.208075	-65.958827	-162.710414	-139.881331	-55.463855	-54.211406	-194.609498	-35.634023	-35.749601	-70.057049	-32.631145	-29.082179	
-26.631599	-301.852926	-24.201133	-34.994839	-64.129002	-163.125520	-139.282640	-49.596462	-52.418338	-208.850356	-40.055995	-36.930615	-73.774352	-32.830352	-28.939109	
-27.256303	-309.734464	-24.361141	-36.021256	-67.372103	-163.620883	-143.739074	-50.860966	-54.911143	-212.928537	-39.872780	-37.833807	-71.999252	-32.903543	-29.464295	
-25.935038	-317.890934	-24.325798	-35.974509	-69.032196	-166.044923	-146.251719	-49.033762	-55.098177	-223.932481	-41.833898	-38.946948	-73.717338	-32.899116	-29.431875	
-27.165023	-314.306719	-24.655322	-36.556826	-68.831962	-164.481965	-146.083006	-50.730726	-55.984803	-217.440012	-41.022083	-38.667389	-72.142951	-33.059897	-29.795320	
-27.796473	-319.963693	-25.816943	-38.397819	-70.897325	-164.805698	-149.387064	-50.870178	-58.003240	-222.347439	-42.723945	-39.967744	-71.654941	-33.448788	-30.575682	
-29.180385	-323.984067	-26.323330	-39.669090	-72.948425	-165.798638	-151.720130	-52.334678	-59.461397	-222.660639	-42.458627	-40.436429	-71.079568	-33.548828	-30.907377	
-28.816395	-326.565426	-25.686811	-39.264487	-73.593818	-167.280129	-152.108165	-52.093221	-59.046028	-224.973357	-42.142612	-40.418964	-71.830924	-33.357465	-30.597651	
-25.267235	-315.237568	-24.584712	-35.085067	-67.714216	-164.005794	-145.440125	-48.074760	-54.953908	-224.943188	-42.757493	-39.001230	-73.032619	-32.949226	-29.612878	
-25.050896	-318.114276	-24.872663	-35.543612	-68.340929	-165.942460	-147.085930	-47.388036	-55.389229	-229.496733	-46.159189	-40.218083	-75.477465	-33.417860	-29.883248	
-26.477477	-305.782493	-24.987151	-34.212494	-65.588414	-162.238520	-143.094743	-49.824022	-54.716569	-214.457023	-42.845161	-38.317752	-72.799607	-33.199619	-29.725708	
-25.446728	-318.563139	-24.729260	-35.308581	-68.627769	-167.687543	-147.093248	-47.611677	-55.039525	-229.527092	-46.949076	-40.378398	-77.152301	-33.500747	-29.722787	
-27.077309	-325.847533	-24.723106	-36.051157	-72.043370	-171.580757	-150.251262	-49.341951	-56.154746	-232.301137	-47.006128	-41.034262	-78.353098	-33.505044	-29.720924	
-27.783058	-331.395848	-24.595020	-36.905303	-74.295653	-173.776214	-152.519325	-50.068121	-56.939688	-235.469201	-47.009630	-41.545800	-78.812274	-33.468782	-29.758590	
-26.777509	-332.520207	-24.981942	-36.078999	-74.014889	-172.686904	-153.044919	-49.048538	-57.198740	-239.322359	-48.505623	-42.030074	-78.473842	-33.555801	-29.951088	
-27.835898	-328.888914	-25.501887	-36.652008	-73.780617	-170.100778	-152.863112	-51.058485	-58.461288	-231.394080	-46.388887	-41.373484	-75.532247	-33.607522	-30.391726	
-27.619948	-322.131388	-27.576051	-36.444534	-71.368241	-164.143202	-151.448681	-51.466828	-59.672315	-226.106111	-45.411172	-40.840990	-70.864728	-33.710605	-31.273072	
-28.280708	-315.839162	-28.818403	-36.962333	-69.604331	-161.072645	-149.845156	-52.073324	-60.075064	-220.320675	-45.522631	-40.521817	-69.277548	-33.970624	-31.720175	
-29.021269	-304.937924	-27.874886	-37.334854	-66.793331	-157.806034	-145.592181	-52.714551	-58.645949	-209.211352	-42.822382	-39.008714	-67.746166	-33.780545	-31.417839	
-30.408184	-303.827290	-27.843449	-38.006690	-67.253045	-157.730294	-145.674793	-54.374485	-59.155968	-204.715137	-41.989775	-38.779244	-67.225824	-33.827598	-31.485362	
-31.830120	-294.248086	-29.041767	-37.551878	-64.897160	-153.619902	-142.946193	-56.024310	-59.235833	-195.774443	-41.502652	-38.002787	-64.863647	-33.905968	-31.835463	
-29.542661	-285.147324	-27.969512	-36.185413	-60.559365	-150.817345	-137.509030	-52.072030	-55.849949	-196.656728	-42.548790	-37.295583	-65.851895	-33.725772	-31.279547	
-46.159520	-232.879704	-34.178866	-26.435774	-44.952750	-129.834223	-116.714847	-49.710569	-45.591707	-190.997311	-53.265569	-34.150007	-66.712397	-32.637183	-30.811844	
-167.129756	-189.089154	-79.619577	-31.790374	-36.776554	-114.609822	-106.059165	-51.131970	-36.988938	-228.107756	-118.098657	-36.774921	-87.935810	-32.362445	-33.632853	
-415.582956	-228.740957	-139.684456	-56.847290	-37.896178	-130.748903	-104.076503	-49.782216	-32.873611	-338.690002	-251.721428	-56.879699	-115.077771	-33.052646	-34.505702	
-589.962290	-332.037745	-180.539067	-103.503799	-50.500364	-163.379860	-110.794608	-36.483354	-30.723394	-537.055684	-431.347948	-106.402286	-149.531431	-34.837309	-35.649865	
-361.423983	-384.575373	-135.545893	-93.024139	-61.353880	-181.062501	-122.393936	-29.579834	-30.394366	-592.053758	-422.918791	-118.010722	-152.491018	-35.754620	-34.736675	
-240.323022	-404.514114	-92.726702	-76.508060	-70.841629	-187.314242	-134.443066	-26.374239	-33.016340	-561.324006	-352.623466	-106.966773	-139.753045	-35.272290	-32.980073	
-89.832035	-474.169621	-57.104632	-59.885207	-95.230673	-211.862935	-169.679602	-28.231909	-43.378265	-565.089249	-291.103481	-106.537647	-135.574045	-37.392278	-32.836140	
-94.358849	-511.750438	-44.021205	-76.163334	-114.397539	-224.435261	-191.486026	-26.799778	-50.057088	-596.237675	-291.555519	-117.499825	-136.675770	-37.473151	-33.440057	
-142.198703	-534.254567	-51.333435	-94.277293	-122.997243	-231.564195	-196.157945	-26.602382	-48.544139	-645.124791	-340.638112	-133.498782	-145.067799	-37.675261	-34.194389	
-116.276444	-533.076158	-43.983399	-88.604590	-124.584170	-231.618426	-200.795379	-27.277353	-52.118725	-620.963692	-307.200105	-125.972680	-139.425738	-37.449786	-34.052610	
-171.470254	-549.231033	-54.374802	-105.554754	-130.195887	-236.111340	-202.128077	-26.916040	-49.775833	-665.853515	-359.247530	-141.625043	-147.634262	-37.936655	-34.683650	
-139.142178	-529.160897	-51.011927	-94.004909	-120.680129	-230.349634	-193.867531	-26.518816	-47.590179	-643.508269	-338.457112	-132.056215	-144.715769	-37.332638	-34.053251	
-97.903757	-488.514688	-49.176193	-73.038077	-101.516935	-217.917542	-176.192453	-25.983310	-43.254090	-599.012853	-306.686761	-115.037880	-139.602586	-36.501850	-32.904189	
-70.731249	-420.171127	-49.982631	-54.054763	-73.161566	-200.399510	-149.400145	-26.509687	-39.276963	-523.578922	-253.291610	-86.852018	-126.936119	-34.176610	-32.152665	
-84.148090	-300.971331	-55.326885	-36.298305	-48.807125	-159.752693	-123.824092	-32.476101	-39.366953	-358.875749	-158.917018	-50.389768	-105.192568	-32.278751	-33.162888	
-163.991183	-173.045557	-67.688214	-28.709379	-39.288463	-106.092746	-108.750730	-63.179563	-40.804846	-169.937574	-73.101451	-31.054445	-75.539051	-32.080161	-33.575782	
-131.988002	-182.684495	-48.922261	-29.441285	-44.077391	-107.950066	-109.829190	-76.033857	-47.455109	-132.776332	-41.137810	-29.833141	-56.754099	-32.051846	-32.864111	
-66.616384	-251.507854	-34.774726	-36.220995	-59.990670	-131.321489	-128.718321	-72.243309	-58.863474	-154.024929	-30.199016	-33.402509	-49.758960	-32.347690	-33.317142	
-54.732670	-243.486922	-26.982955	-36.204151	-55.275236	-135.146509	-122.226563	-67.994292	-53.288094	-140.310999	-30.978055	-31.586815	-54.138776	-32.620947	-30.634198	
-68.244201	-230.621118	-27.242621	-38.537712	-52.356117	-136.256141	-115.857466	-73.881605	-51.348463	-121.806796	-31.118495	-30.552664	-54.454055	-32.866393	-30.379916	
-70.616053	-239.082011	-28.505995	-42.015104	-53.877178	-143.165602	-113.520751	-74.401754	-49.823523	-119.509047	-31.451260	-30.315811	-57.452780	-33.144800	-30.326581	
-83.880995	-237.622484	-32.574632	-47.367145	-51.809065	-152.276501	-105.898006	-78.414305	-47.270793	-109.276754	-36.296193	-30.852294	-62.168333	-34.058905	-31.557995	
-84.876048	-255.885108	-30.718349	-51.306316	-58.425635	-161.452103	-116.853966	-81.878985	-51.463415	-116.107849	-32.291128	-31.026885	-63.968782	-33.911083	-31.331746	
-59.146083	-272.821496	-27.373812	-45.756596	-61.927492	-163.907174	-126.243996	-71.412320	-52.396454	-142.748724	-30.349799	-31.880666	-66.815114	-33.168819	-30.134870	
-59.099945	-303.540724	-25.912357	-46.961987	-73.528101	-172.588006	-142.288013	-72.719674	-57.955295	-167.894711	-30.103493	-34.382910	-68.478879	-32.782879	-29.676101	
-51.218094	-349.932055	-25.572464	-46.837395	-86.716357	-185.940316	-159.465156	-67.165920	-61.629143	-217.997254	-37.332698	-40.046212	-74.956187	-32.446680	-29.748203	
-44.573069	-359.077919	-25.149684	-46.693053	-88.398129	-189.292529	-162.754892	-62.050042	-61.155386	-236.161469	-41.766668	-42.228763	-79.544103	-32.669262	-29.803360	
-45.099339	-369.087374	-24.748462	-47.184504	-92.191689	-192.816068	-167.357385	-60.965572	-62.371410	-250.085163	-46.608040	-44.664950	-82.359942	-32.937976	-30.118585	
-38.546524	-381.554521	-24.201489	-47.158068	-93.926164	-195.094271	-171.216783	-54.543594	-61.740174	-275.179786	-54.190749	-48.050182	-87.092209	-33.233283	-30.291364	
-35.991666	-379.887805	-24.005706	-46.599541	-92.731431	-193.061483	-171.035213	-52.599187	-61.720324	-276.774230	-55.494068	-48.456598	-87.266802	-33.520420	-30.455385	
-46.290713	-392.532016	-24.167768	-50.417240	-100.253229	-198.679866	-177.206350	-57.881085	-64.989335	-280.619542	-57.602027	-50.324922	-87.753452	-33.618227	-31.016058	
-40.972921	-388.556737	-24.055422	-48.477782	-97.227242	-196.553864	-174.943060	-55.208751	-63.545940	-281.203890	-57.170412	-49.763271	-87.674922	-33.533086	-30.753113	
-38.956856	-385.394748	-24.030738	-48.225294	-95.651845	-194.585190	-173.965411	-54.117548	-63.290583	-279.191047	-56.560201	-49.426313	-87.229625	-33.647895	-30.796258	
-345.672117	-369.173927	-75.311675	-69.436336	-98.218014	-169.159588	-147.064035	-127.396839	-80.332801	-195.887109	-32.689751	-45.940161	-58.286504	-32.918150	-38.009335	
-1254.398669	-402.831728	-162.227073	-175.228487	-126.557167	-167.290938	-150.952318	-275.461628	-109.471822	-139.367586	-42.503814	-55.565286	-60.418192	-34.444286	-40.175438	
-1803.295549	-600.743939	-220.756652	-304.047552	-204.892054	-239.019685	-225.786001	-336.064324	-148.613508	-225.274830	-92.121097	-92.612768	-53.794023	-35.808007	-42.587155	
-2046.287473	-708.325898	-241.605365	-363.251728	-242.160199	-284.088458	-267.141307	-340.939470	-159.633538	-320.414846	-156.159087	-124.581782	-55.708726	-35.763055	-43.400281	
-2185.750948	-609.655676	-216.715082	-322.311064	-205.707967	-260.709197	-205.477674	-364.330580	-141.022854	-190.848136	-140.725402	-87.598350	-64.555729	-34.508676	-41.706376	
-3250.378606	-626.942354	-313.506300	-452.780106	-237.584890	-248.579203	-217.319812	-458.568390	-156.490674	-175.170224	-209.307113	-103.570486	-52.726234	-34.767549	-42.199143	
-2538.657499	-678.477625	-255.530401	-393.495256	-238.964914	-276.069636	-242.132871	-395.391764	-157.953831	-241.162676	-177.030743	-111.861107	-58.124659	-34.840177	-42.840288	
-2287.083264	-705.002057	-243.073734	-386.582625	-247.078121	-282.665413	-265.523976	-364.976324	-160.363508	-294.324170	-176.037875	-123.270097	-53.686261	-35.112372	-43.137053	
-1807.740768	-558.383425	-218.407519	-281.914325	-188.763502	-229.330799	-201.790750	-346.510904	-144.086847	-180.110253	-77.556890	-79.631998	-61.039106	-35.556761	-42.390590	
-1671.532284	-499.055217	-211.672293	-252.456599	-167.714431	-203.907282	-182.848451	-336.850486	-136.297220	-159.443544	-58.333417	-70.674926	-62.786190	-35.692663	-42.029204	
-1448.256331	-400.328246	-183.724430	-208.673568	-137.451580	-161.651921	-157.742590	-310.786246	-120.688348	-123.711596	-42.334555	-57.336050	-54.952111	-35.135365	-40.760323	
-1079.882085	-316.706285	-150.002299	-126.456126	-94.290864	-141.040369	-127.837064	-230.623190	-86.952395	-127.001935	-40.020082	-43.924830	-68.853294	-33.626025	-39.009323	
-832.799083	-234.373656	-131.058977	-86.918696	-71.148371	-114.287744	-116.400812	-185.535278	-69.307342	-115.619640	-41.259657	-36.213010	-69.460937	-33.010929	-37.791013	
-110.352714	-299.243639	-44.731382	-32.858804	-62.369048	-153.551242	-132.062614	-57.467106	-52.850416	-245.244284	-67.062989	-38.478560	-73.946677	-31.725670	-34.007122	
-35.238042	-354.071609	-33.455433	-30.621424	-66.398044	-178.406845	-146.823439	-37.269910	-50.331639	-328.637712	-88.679696	-46.960697	-88.917888	-32.105405	-32.859947	
-33.406058	-382.869079	-35.438817	-32.074130	-70.091361	-191.534453	-154.857034	-35.123729	-49.468910	-372.602215	-108.038323	-53.234754	-98.607046	-32.654722	-32.857245	
-32.081835	-402.052299	-34.708393	-33.140009	-75.257164	-197.550058	-160.463532	-34.465125	-50.095554	-395.253057	-118.752509	-58.100132	-101.671063	-32.993635	-32.553680	
-31.703079	-410.126819	-34.252059	-33.673514	-77.381807	-200.012387	-162.577152	-33.957384	-49.811700	-407.714587	-126.312935	-60.778669	-104.215643	-33.157455	-32.355034	
-39.264016	-465.849382	-35.172203	-44.441446	-92.084207	-220.491402	-175.291171	-33.093692	-50.363943	-488.149132	-179.427230	-78.079279	-116.919441	-33.704687	-33.275389	
-33.769060	-416.924163	-34.963561	-37.292364	-76.921055	-202.098692	-160.771801	-31.543565	-47.669728	-437.104559	-151.119058	-65.786387	-109.264948	-33.210622	-32.464277	
-53.689094	-284.652183	-41.403693	-26.894783	-51.581753	-150.338530	-128.131381	-40.906818	-44.507419	-274.764918	-87.360619	-40.427112	-84.804458	-32.177277	-32.136210	
-106.928688	-185.135663	-45.582654	-24.997293	-39.612249	-111.708446	-106.691336	-61.656400	-42.078386	-152.410612	-50.989207	-30.148802	-65.388091	-31.916248	-31.549312	
-78.376772	-201.203126	-40.952021	-25.474188	-39.640695	-126.270184	-104.871813	-56.377493	-40.360467	-159.691918	-50.764717	-31.929699	-68.836297	-32.334833	-30.207256	
-26.360922	-282.855960	-25.910617	-32.009530	-54.517755	-158.703035	-128.588258	-43.689354	-47.249165	-212.974762	-52.391411	-38.260987	-79.667715	-33.748952	-29.390708	
