-250.383408,29.343273,55.406044,-232.767044,-194.152100,158.221390,
-248.902969,32.651234,59.646912,-230.909698,-190.581512,161.787750,
-247.833191,35.524765,60.714191,-234.408798,-188.632248,160.516571,
-246.484222,36.418247,60.153221,-234.708130,-185.225677,163.083511,
-243.915909,42.914654,57.949596,-228.668549,-177.969894,163.615173,
-245.856873,43.637257,59.141220,-221.163681,-171.526901,174.163483,
-246.068848,51.866455,60.236103,-213.760254,-150.968140,193.836151,
-237.842514,63.875648,57.968067,-198.079376,-114.244789,219.870178,
-224.868195,82.916023,51.018833,-180.474045,-38.124466,256.073181,
-196.479172,138.671539,44.986946,-157.540863,100.538780,282.009491,
-159.466415,182.331436,29.145767,-133.596161,243.463531,261.163361,
-119.841827,216.176132,16.672781,-79.283722,382.966339,191.451508,
-94.328087,236.552170,5.084022,-56.039360,441.558472,140.646805,
-99.791870,146.039078,208.408783,-76.576752,134.775223,452.873627,
-100.171638,122.729942,229.476242,-78.472122,97.795639,473.773651,
-98.990295,116.636299,233.024857,-70.431908,81.123512,475.705170,
-97.913322,109.665482,207.868347,-43.343708,94.382355,453.231415,
-94.903481,120.535355,192.528198,-21.973211,107.102554,435.842773,
-94.741264,128.949600,179.400116,-8.174582,107.031876,419.341522,
-104.082809,143.605133,160.450302,-8.887294,127.122520,398.532349,
-108.021599,152.985214,141.828720,-13.544323,141.566788,380.398651,
-119.551155,161.705612,117.799324,-33.903770,154.261353,358.803284,
-164.809128,152.324570,67.106438,-97.781967,154.480194,312.108490,
-178.798538,148.698380,23.433508,-111.862968,153.796509,268.423889,
-175.606949,143.552383,5.280891,-119.258522,151.571091,251.924210,
-173.847076,137.109085,-2.741959,-115.958313,148.912048,243.577972,
-170.648804,135.642532,-8.716659,-115.996376,156.388123,237.492966,
-167.405807,135.889725,-9.170482,-107.781258,161.910645,235.777374,
-167.930588,132.730927,-11.848271,-100.908142,160.443909,231.585129,
-146.159821,146.996353,23.719091,-53.072552,131.567261,257.195526,
-130.056717,149.168747,71.456154,34.918571,96.629074,265.384216,
-77.741653,148.253204,117.869179,158.734848,81.104004,248.821625,
-10.732717,141.648956,142.121078,266.359406,96.458824,223.686493,
8.442807,138.056198,136.547607,299.521454,111.511932,202.822021,
22.249649,131.851410,134.308685,316.789978,104.408783,197.835953,
44.360355,127.404427,136.740631,340.623688,95.936806,194.992126,
67.336823,131.028458,148.266891,363.587708,97.802116,206.100082,
82.270325,132.335129,164.875977,371.013763,119.213249,248.718887,
69.326805,133.513504,179.429199,338.471466,135.306824,297.432251,
48.044521,128.963440,194.447906,275.908081,148.130112,358.628387,
-1.858116,109.039459,188.566956,153.929947,138.026474,393.047302,
-27.939840,99.195602,171.355270,38.721840,141.166718,397.168732,
-40.055706,90.020111,169.128479,7.002414,140.710022,394.534149,
-43.878983,98.139214,165.419052,-7.258997,154.701447,389.328613,
-45.092365,99.078926,162.391617,-32.497463,155.527069,386.853668,
-56.201584,90.121109,172.219391,-44.060783,147.127258,395.576263,
-78.828331,67.519180,186.344513,-27.237383,137.409241,403.242615,
-117.499054,68.281151,171.895859,-25.627882,101.884834,391.553375,
-143.527481,84.098938,155.593857,-33.484882,87.196922,377.660278,
-155.343307,113.299332,129.437271,-56.684925,95.980270,355.940186,
-160.958252,121.272827,126.440201,-58.449554,124.193710,357.157349,
-159.019745,112.868347,127.481232,-45.608166,124.895187,359.627319,
-143.766403,115.540924,138.684296,-17.718771,111.708878,367.563507,
-131.841232,105.533730,151.521942,-7.618025,95.460220,380.962158,
-125.936218,103.491882,156.296249,2.400700,80.742737,383.337036,
-133.991684,103.819450,142.441467,-4.763512,72.983177,368.195587,
-137.759628,99.653397,134.579025,-16.153009,60.283676,361.796448,
-134.688828,99.996559,134.800354,-23.082407,62.332340,365.669617,
-130.297562,98.129807,140.252274,-20.858334,57.266941,371.316589,
-131.407791,92.003967,140.142639,-31.564018,50.535213,373.999054,
-127.110901,93.541382,150.039032,-32.813850,49.058578,384.854187,
-123.269104,117.606277,142.640076,-53.027473,55.212406,374.181763,
-127.539955,130.810883,142.127197,-78.154503,47.237850,367.478241,
-132.493057,123.038963,162.924957,-100.218323,36.702633,388.986511,
-144.053146,113.568970,170.126328,-131.197617,39.467342,402.353485,
-148.445419,83.209320,177.580841,-133.723465,45.676014,422.763031,
-125.539001,78.846375,181.395004,-125.374718,44.705181,429.005554,
-111.344383,119.285927,175.676086,-141.897049,91.412651,423.491486,
-124.235451,122.839584,166.671906,-159.854584,109.816788,415.506042,
-129.921860,131.738434,159.524170,-163.959442,122.654037,408.834290,
-137.451111,158.342972,148.696442,-122.968750,98.705200,384.226746,
-165.127838,143.190842,154.759262,-42.037304,91.770714,375.050171,
-157.990692,142.842133,163.419067,-9.510573,104.760712,378.446320,
-147.104233,141.458313,164.436295,1.416230,114.001183,382.147491,
-140.243942,139.281616,166.188934,4.929319,113.443459,385.910797,
-158.382996,149.010788,153.366989,-2.289285,106.708183,365.238342,
-140.699799,155.547226,159.218262,11.707427,112.612144,372.894775,
-127.478722,153.718582,162.103226,14.758330,116.823349,381.513275,
-114.596466,157.161163,160.892120,16.786507,120.908318,384.972412,
-101.905022,163.667404,159.107880,29.760727,121.175186,382.010162,
-111.773651,173.065186,151.278656,23.757383,126.379791,371.733704,
-107.895950,166.236053,153.681625,22.520124,128.854980,377.912079,
-124.494675,163.186066,151.117462,8.711491,120.977081,373.308258,
-106.187698,158.478088,160.806381,21.985214,120.026085,385.738647,
-108.331985,149.226257,166.487396,18.063246,116.034470,392.979126,
-100.313629,150.946808,174.257156,28.708466,119.152374,399.970215,
-104.609947,152.592712,168.329132,24.070633,128.469437,395.088715,
-101.091423,150.163635,169.125748,24.332144,128.847260,397.405701,
-94.614449,148.927734,166.481201,27.514990,129.202316,396.075043,
-92.730537,147.561249,164.553909,32.414169,124.711090,392.773682,
-90.571808,138.332932,169.485962,40.134640,104.621361,394.235504,
-95.184143,133.633743,169.349411,43.799789,89.479614,388.869324,
-101.913330,123.237854,173.400208,37.435791,73.519829,391.641785,
-111.367043,130.042023,165.475189,32.690605,77.916702,381.079742,
-108.564941,130.299179,164.629684,31.523275,76.610481,381.610413,
-107.871620,125.725708,169.066086,32.035324,66.340622,384.620758,
-115.212112,120.867867,164.801712,26.254751,60.608974,379.453979,
-125.141418,115.054871,160.522827,16.427963,53.783680,374.851257,
-132.182144,115.381912,153.828064,7.308571,56.511799,369.737854,
-136.288177,111.496918,156.062439,2.696070,51.630524,371.917389,
-134.315613,112.466248,154.581665,3.662834,54.790871,371.461456,
-144.379211,122.843384,144.893158,1.919708,59.026798,356.279633,
-139.286423,124.427910,145.037064,2.123846,66.228683,360.247467,
-137.802597,125.739113,147.313889,5.093341,69.780624,362.499420,
-150.274307,136.379181,137.627838,-1.457801,75.392990,348.664703,
-133.886581,144.791000,139.432175,12.042539,90.422318,353.623322,
-115.928009,148.764969,146.950851,30.437740,94.057884,360.903381,
-121.900864,158.250916,140.450806,30.805212,94.609428,348.758057,
-114.354546,153.385864,147.236633,34.925282,94.408356,358.664032,
-150.899139,172.744141,114.128914,9.286069,110.054192,318.817566,
-123.431976,163.089340,134.854706,27.213062,102.500778,345.027130,
-121.805405,149.323456,145.621887,24.485342,87.359703,357.552673,
-120.849144,146.915115,148.269653,24.299419,85.787308,361.023254,
-120.154831,154.092575,144.290070,26.708422,87.088051,354.425018,
-131.490982,135.071365,150.941757,6.580585,66.428665,364.562317,
-142.948517,129.434982,151.578201,-7.809001,58.958126,365.849091,
-137.690903,128.100616,159.681992,-1.243236,58.915749,373.823975,
-147.761566,124.049614,164.380722,-5.936762,51.939983,375.159180,
-150.745224,129.546524,166.173599,-42.204792,67.718430,392.618073,
-158.884918,135.406677,152.281281,-61.837173,77.209465,383.314697,
-174.380203,136.955154,146.280823,-78.096443,78.272514,377.423889,
-181.358734,138.029434,146.699936,-80.035057,72.791443,374.626221,
-173.738403,141.232864,158.120010,-68.834503,91.343201,388.744812,
-154.486404,133.885483,162.403244,-68.659264,109.707214,402.093201,
-138.413254,134.172409,158.408112,-70.333313,140.343246,402.934631,
-135.586472,132.890961,156.253769,-70.658012,154.054214,400.682983,
-125.865189,117.826126,163.998596,-78.097878,145.521835,410.396301,
-105.590424,135.365356,159.700089,-73.554680,151.906586,408.710358,
-93.012711,139.236679,162.812729,-60.644855,153.119324,412.124847,
-87.178474,138.256577,164.248566,-53.010136,150.632034,413.518555,
-85.467201,144.003128,163.181122,-50.839813,166.374542,411.667450,
-83.627831,144.144699,165.073547,-51.794735,158.964508,414.388794,
-80.736351,147.383743,163.220734,-48.668098,160.555786,412.624725,
-100.119980,133.753845,158.960312,-78.640182,140.608292,409.382874,
-111.939743,126.225632,159.139053,-97.033569,133.558823,409.842560,
-118.274811,132.478592,153.731094,-114.287254,131.103455,404.830719,
-128.131790,131.840240,150.007355,-134.364059,129.984238,401.089935,
-130.354263,138.549225,144.236328,-138.818008,142.827682,395.235016,
-141.494003,132.178925,139.591278,-160.927216,135.567154,390.215576,
-148.267136,128.621399,138.560669,-171.864426,133.232239,388.909576,
-151.741928,126.810036,133.815399,-185.967941,125.631638,383.389709,
-162.133102,121.578033,131.316360,-207.670364,118.496796,379.693787,
-170.795151,118.633636,130.293198,-222.762680,119.470406,377.820374,
-172.936890,125.790283,123.350990,-231.845474,134.303482,369.686462,
-166.066177,124.474945,127.366165,-221.669250,128.059067,374.328644,
-165.131470,126.266273,123.887268,-219.941147,139.897171,370.621277,
-167.029343,124.784615,124.210167,-219.318146,139.696091,371.227356,
